item_name,item_type,storage_location,days_since_purchase,sisa_hari,label
Alpukat,Tropical Fruit,Outside,0,3.0,Soon
Paprika,Cabai,Outside,2,3.0,Soon
Pisang,Tropical Fruit,Outside,0,3.0,Segera
Cabai Rawit,Chili Pepper,Freezer,67,-7.0,Expired
Singkong,Root Vegetable,Outside,3,0.0,Expired
Jeruk Nipis,,,28,32.0,Fresh
Kangkung,Leafy Vegetable,Outside,1,0.0,Expired
Kiwi,Temperate Fruit,Outside,1,4.0,Fresh
 Wortel,Root Vegetable,Outside,1,4.0,Fresh
Jahe,Root Vegetable,Chiller,34,-4.0,Basi
Kol,Leafy Vegetable,Chiller,13 hari,1.0,Soon
Seledri,Leafy Vegetable,Chiller,0,7.0,Fresh
Lemon,citrus fruit,Freezer,43,17.0,Fresh
Lemon,Citric Fruit,Freezer,74,-14.0,kadaluarsa
Bayam,LEAFY VEGETABLE,Chiller,3,2.0,Soon
Bawang Merah,Root Vegetable,Refrigerator,21,39.0,Fresh
Nanas,Tropical Fruit,,21,9.0,Fresh
Bawang Merah,Root Vegetable,Outside,37,,Expired
Jahe,Root Vegetable,Freezer,68,22.0,Fresh
Alpukat,Tropical Fruit,Freezer,38,-8.0,Expired
Melon,Tropical Fruit,Freezer,33,-3.0,EXPIRED
Melon,Tropical Fruit,Freezer,25,5.0,Fresh
Lemon,CITRIC,Outside,,-2.0,Expired
Tomat,Buah Tropis,Freezer,,55.0,Fresh
Brokoli,Leafy Vegetable,Freezer,10,20.0,Fresh
Semangka,Tropical Fruit,Outside,9,-2.0,Expired
Raspberry,Berry,Chiller,6,-1.0,Expired
Cabai Rawit,Chili Pepper,Freezer,52,8.0,Fresh
Seledri,Leafy Vegetable,Outside,0,2.0,Soon
Melon,Tropical Fruit,Freezer,16,14.0,Fresh
Semangka,Tropical Fruit,Outside,6,1.0,Soon
Jeruk Bali,Citrus,Chiller,27,3.0,Soon
Kangkung,Leafy Vegetable,freezer,20,10.0,Fresh
Selada,Leafy Vegetable,Freezer,23 hari,7.0,Fresh
Lemon,,Freezer,26,,Fresh
Selada,LEAFY VEGETABLE,outside,1,1.0,soon
Jeruk,Citric Fruit,Chiller,24,-3.0,Expired
Jahe,Root Vegetable,Chiller,10,20.0,Fresh
Tomat,Tropical Fruit,Freezer,58,2.0,Soon
Kol,Leafy Vegetable,Outside,0,3.0,Soon
Kentang,Root Vegetable,Outside,11,3.0,Soon
Apel,Temperate Fruit,,79,11.0,Fresh
Kangkung,Leafy Vegetable,Outside,1,0.0,Expired
Cabai Rawit,chili,Chiller,3,7.0,Fresh
Nanas,Tropical Fruit,Chiller,1,6.0,Fresh
Pear,temperat,Chiller,5,9.0,Fresh
Cabai Rawit,Chili Pepper,Outside,0,4.0,fresh
Bawang Putih,Root Vegetable,Chiller,41,49.0,Fresh
Kentang,Sayur Akar,,18,-4.0,Expired
Kentang,Root Vegetable,Suhu Ruangan,3,11.0,Fresh
Selada,Leafy Vegetable,Outside,1,1.0,Soon
Tomat,tropical fruit,outside,5,0.0,Expired
Melon,Tropical Fruit,Freezer,18,12.0,Fresh
Jahe,Root Vegetable,Freezer,61,29.0,FRESH
Singkong,Root Vegetable,Chiller,1,6.0,Fresh
Bawang Putih,Root Vegetable,Beku,3,177.0,Fresh
Brokoli ,Leafy Vegetable,Freezer,20,10.0,Fresh
Raspberry,Berry,Freezer,10,11.0,Segar
Bawang Putih,Root Vegetable,outside,36,9.0,Fresh
Seledri,Daun-daunan,Freezer,19,2.0,Soon
Semangka,Tropical Fruit,Freezer,12,18.0,Fresh
Sawi,Leafy Vegetable,Refrigerator,0,5.0,Fresh
Mangga,Tropis,Freezer,36,-6.0,basi
Blueberry,Berry,Outside,2,0.0,Expired
Seledri,Leafy Veg,Outside,2,0.0,Expired
Kunyit,Root Vegetable,,7,83.0,Fresh
Blueberry,Berry,Room Temp,2,0.0,Expired
Pear,Temperate Fruit,Freezer,3,57.0,Fresh
Raspberry,Berry,Freezer,2,19.0,
Brokoli,Leafy Vegetable,Freezer,24,6.0,segar
Stroberi,Berry,Freezer,25,5.0,Fresh
Stroberi,Berry,Chiller,,2.0,Soon
Bawang Merah,Root Vegetable,Freezer,185,-5.0,Expired
Nanas,TROPICAL,Outside,4,1.0,Soon
Cabai Rawit,Chili Pepper,Freezer,34,26.0,Fresh
Ubi Jalar,Root Vegetable,Chiller,38,-8.0,Expired
Bawang Merah,Root Vegetable,Chiller,,45.0,Fresh
Alpukat,Tropical Fruit,Chiller,8,-1.0,Expired
Alpukat,Tropical Fruit,Freezer,5,25.0,Fresh
Seledri,Leafy Vegetable,Freezer,19,2.0,Soon
Cabai Rawit,Chili Pepper,Chiller,11,-1.0,Expired
Ubi Jalar,Root Vegetable,Outside,12,2.0,Soon
Semangka,Buah Tropis,Chiller,12,-2.0,Expired
Ubi Jalar,Root Vegetable,Freezer,17,73.0,Fresh
Jahe,Root Vegetable,Freezer,116,-26.0,Expired
Bawang Putih,Root Vegetable,Freezer,,-39.0,Expired
Ubi Jalar,Root Vegetable,Chiller,37,-7.0,Expired
Blueberry,Berry,Kulkas,8,-1.0,Expired
Seledri,Leafy Vegetable,Chiller,7,0.0,Expired
Lemon,Citric Fruit,Outside,3,4.0,
Jeruk Nipis,Citrus,Freezer,18,,Segar
Cabai Merah,Chili Pepper,Chiller,11,3.0,hampir
Singkong,Root Vegetable,Freezer,31,-1.0,expired
Singkong ,Root Vegetable,Freezer,12,,fresh
Paprika,Chili Pepper,Chiller,0,14.0,Fresh
Jeruk,,Outside,5,2.0,Soon
stroberi,Berry,Freezer,1,29.0,Fresh
Bawang Merah,Root Vegetable,Chiller,9,51.0,Fresh
Apel,Temperate Fruit,Chiller,12,9.0,Fresh
Alpukat,Tropical Fruit,Outside,1,2.0,Soon
Sawi,Leafy Vegetable,Outside,1,0.0,Expired
Semangka,Tropical Fruit,Chiller,10,0.0,Expired
Jahe,ROOT VEG,,23,67.0,Fresh
Kangkung,Leafy Vegetable,Outside,0,1.0,
Wortel,Root Vegetable,Outside,3,2.0,Soon
Kentang,,Outside,5,9.0,Fresh
Brokoli,Leafy Vegetable,Chiller,7,3.0,Soon
Jeruk Nipis,CITRIC,Chiller,7,7.0,
PAKCOY,LEAFY VEGETABLE,Freezer,24,-3.0,Expired
Selada,Leafy Vegetable,Outside,2,,Expired
Kangkung,Leafy Vegetable,Outside,1,0.0,Expired
Bayam,Leafy Vegetable,Freezer,16,14.0,Fresh
Seledri,Leafy Vegetable,Chiller,3,4.0,Fresh
Alpukat,TROPICAL,Freezer,28,2.0,Soon
Sawi,Leafy Vegetable,Chiller,,0.0,Expired
Pakcoy,,Freezer,19,2.0,Soon
Seledri,Leafy Vegetable,Freezer,1,20.0,Fresh
Lemon,Citric Fruit,Freezer,17,43.0,ok
Wortel,Root Vegetable,Chiller,26,-5.0,Expired
Cabai Merah,Chili Pepper,Freezer,30,30.0,Fresh
Jeruk Bali,Citric Fruit,Chiller,6,24.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,5,0.0,Expired
  Jeruk Nipis  ,Citric Fruit,Outside,8,-1.0,Expired
Tomat,Tropical Fruit,Outside,4,1.0,Soon
Kunyit,Sayur Akar,,17,-3.0,Expired
Cabai Merah,Chili Pepper,Outside,3,2.0,Soon
Tomat,Tropical Fruit,Freezer,10,50.0,Fresh
MELON,Tropical Fruit,Outside,0,5.0,Fresh
Ubi Jalar,Root Vegetable,Chiller,18 hari,12.0,Fresh
Blueberry,Berry,Chiller,2,5.0,OK
Kangkung,Leafy Vegetable,Freezer,23,7.0,ok
Semangka,Tropical Fruit,,6,1.0,Soon
Kunyit,Root Vegetable,Freezer,76,14.0,Fresh
Paprika,Chili Pepper,Chiller,12,2.0,Soon
Tomat,Tropical Fruit,Outside,3,2.0,Soon
Cabai Rawit,Chili Pepper,Chiller,1,9.0,Fresh
Stroberi,Berry,Outside,0,2.0,Soon
Bawang Merah,Root Vegetable,Luar,4,26.0,Fresh
Kiwi,Temperate Fruit,Chiller,3,11.0,Fresh
Melon,Tropical Fruit,Outside,5,0.0,Expired
Jeruk Nipis ,citric fruit,,8,-1.0,Expired
Blueberry,Berry,Freezer,20,10.0,fresh
Pakcoy,Leafy Vegetable,Outside,1 hari,0.0,Expired
Ubi Jalar,Root Vegetable,outside,7,7.0,Fresh
Lemon,citrus fruit,Outside,2,5.0,Fresh
  Jeruk  ,Citric Fruit,Freezer,5,55.0,Fresh
Melon,Tropical Fruit,Chiller,1,6.0,Fresh
Alpukat,Tropical Fruit,Chiller,8,-1.0,Expired
Semangka,Buah Tropis,Freezer,38,-8.0,Expired
Nanas,Tropical Fruit,CHILLER,7,0.0,kadaluarsa
Paprika,Chili Pepper,Freezer,17,43.0,Fresh
Apel,Temperate Fruit,Outside,2,5.0,Fresh
Melon,Tropical Fruit,,4,1.0,Soon
Wortel,Root Vegetable,Chiller,,-4.0,Expired
Tomat,Tropical Fruit,room temp,1000,1.0,Soon
Selada,Leafy Vegetable,Freezer,4,26.0,
Paprika,Chile,Chiller,14,0.0,Dead
Mangga,Tropical Fruit,Outside,0,5.0,Fresh
Semangka,Tropical Fruit,room temp,2,5.0,Fresh
Jahe,Root Vegetable,Chiller,31,-1.0,kadaluarsa
Pisang,Tropical Fruit,chiller,0,5.0,Fresh
Semangka,Tropical Fruit,Freezer,23,7.0,Fresh
Kunyit,Root Vegetable,Chiller,7,23.0,Fresh
Apel,Temperate Fruit,Outside,5,2.0,Soon
Tomat,Tropical Fruit,Chiller,3,11.0,Fresh
Sawi,Leafy Vegetable,Outside,1,0.0,Expired
Mangga,Tropical Fruit,suhu ruangan,2,3.0,Soon
Semangka,Tropical Fruit,,3,27.0,Fresh
Bayam,Leafy Vegetable,Freezer,23,7.0,Fresh
Pear,Temperate Fruit,Outside,1,4.0,Fresh
Jeruk Bali,Citric Fruit,Chiller,29,-50.0,Soon
Tomat,Tropical Fruit,Freezer,4,56.0,Fresh
Brokoli,Leafy Vegetable,Chiller,4,6.0,Fresh
Nanas,tropical,Kulkas,6,1.0,Soon
Lemon,Citric Fruit,Outside,6,1.0,warning
Brokoli,Daun-daunan,chiller,13,-3.0,Expired
Wortel,Root Vegetable,Chiller,8,,Fresh
Jeruk,Citric Fruit,Freezer,63,-3.0,Expired
Sawi,Leafy Vegetable,Outside,1,0.0,kadaluarsa
Selada,Leafy Vegetable,FREEZER,36,-6.0,Expired
Wortel,Root Vegetable,Freezer,106,-16.0,Expired
Sawi,Sayur Daun,Outside,1,0.0,Expired
kangkung,Leafy Vegetable,beku,12,18.0,Fresh
Jahe,Root Vegetable,FREEZER,96,-6.0,Expired
Kol,LEAFY VEGETABLE,Freezer,6,24.0,Fresh
Alpukat,Tropical Fruit,Outside,2 hari,1.0,Soon
Bawang Merah,Root Vegetable,room temp,7,23.0,ok
Selada,Daun-daunan,Freezer,26,4.0,Fresh
Bayam,Leafy Vegetable,Freezer,,15.0,Fresh
Bawang Putih,Root Vegetable,Chiller,85,5.0,Fresh
Wortel,Root Vegetable,Chiller,,9.0,Fresh
Pear,Temperate Fruit,Outside,4,1.0,Soon
Sawi,Leafy Vegetable,chiller,4,1.0,Soon
Kentang,Root Vegetable,Outside,15,,Expired
Wortel,Root Vegetable,Outside,6,-1.0,Expired
Apel,Temperate Fruit,Outside,2,5.0,Fresh
Bayam,Leafy Vegetable,Outside,0,1.0,Soon
Wortel,Root Veg,Freezer,49,41.0,Fresh
Tomat,Tropical Fruit,Outside,2,3.0,
Stroberi,Berry,Freezer,28,2.0,Soon
Pakcoy,Leafy Vegetable,Chiller,3,2.0,Soon
Anggur,Temperate Fruit,Outside,1,2.0,Soon
Nanas,Tropical Fruit,Chiller,2,5.0,Fresh
Kunyit,Root Vegetable,Chiller,16,,Fresh
Kol,Leafy Vegetable,Freezer,0,30.0,Fresh
Singkong,Root Vegetable,Chiller,8,-1.0,Expired
Pakcoy,Leafy Vegetable,Outside,0,1.0,Soon
  Pisang  ,,Freezer,35,-5.0,Expired
Lemon,citrus fruit,FREEZER,72,-12.0,Expired
Apel,Temperate Fruit,Freezer,46,44.0,Fresh
Mangga,Tropical Fruit,Suhu Ruangan,5,0.0,Expired
Brokoli,Leafy Vegetable,Chiller,12,-2.0,Expired
Wortel,Root Vegetable,freezer,71,19.0,Fresh
Jahe,root vegetable,Outside,18 hari,,Expired
Wortel,Root Vegetable,Chiller,10,11.0,Segar
Blueberry,Berry,Freezer,20,10.0,Fresh
Cabai Merah,Chili Pepper,Outside,6,-1.0,Expired
Jahe,Root Vegetable,Chiller,17,13.0,Fresh
Paprika,Chili Pepper,Chiller,15,-1.0,Expired
Sawi,Leafy Vegetable,Chiller,0,5.0,Fresh
Anggur,Temperate Fruit,Chiller,0,7.0,
Bawang Putih,,Freezer,147,33.0,Fresh
Cabai Rawit,Chili Pepper,Freezer,16 hari,44.0,Fresh
Kiwi,Temperate Fruit,Chiller,13,1.0,Soon
Paprika,Chili Pepper,Freezer,19,,Fresh
Kunyit,Root Vegetable,beku,93,-3.0,Expired
Pear,TEMPERATE,Outside,0,5.0,fresh
Anggur,Temperate Fruit,Outside,0,3.0,Soon
Jeruk Nipis,Citric Fruit,Outside,1,6.0,Fresh
Lemon,Citric Fruit,Chiller,9,12.0,Fresh
Pakcoy,Leafy Vegetable,Freezer,3,18.0,segar
Kentang,Root Vegetable,Freezer,1,89.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,3,2.0,Soon
Kentang,Root Vegetable,Chiller,25,5.0,Fresh
Jeruk,Citric Fruit,,-5,58.0,
Alpukat,Tropical Fruit,CHILLER,5,2.0,Soon
Tomat,tropical fruit,Outside,-1,0.0,Expired
Kangkung,Leafy Vegetable,Outside,0,1.0,Soon
Nanas,Tropical Fruit,Outside,2,3.0,Soon
Bayam,LEAFY VEGETABLE,Chiller,,-1.0,Expired
Paprika,Chili Pepper,refrigerator,2,-50.0,
Seledri,,Outside,0,2.0,Soon
Kiwi,Temperate Fruit,Chiller,6,8.0,Fresh
Ubi Jalar,Akar-akaran,Outside,11,3.0,Soon
 Pepaya,Tropical Fruit,Freezer,12,18.0,Fresh
Kiwi,TEMPERATE,Freezer,39,21.0,Fresh
Brokoli,Leafy Veg,Chiller,4,6.0,Fresh
Alpukat,tropical,Chiller,3,4.0,Fresh
Anggur,Temperate Fruit,Chiller,7,0.0,Expired
	Stroberi,Berry,Outside,2,9999.0,Expired
Stroberi,Berry,Outside,0 hari,2.0,Soon
jahe,Root Vegetable,Freezer,93,-3.0,Expired
Pear,Temperate Fruit,Outside,2,3.0,Soon
Bayam,Leafy Vegetable,Outside,0,1.0,Soon
Ubi Jalar,Root Vegetable,Chiller,36,-6.0,Expired
Seledri,Leafy Vegetable,kulkas,1,6.0,Fresh
Apel,Temperate Fruit,Outside,1,6.0,Fresh
Semangka,Tropical Fruit,Freezer,,26.0,OK
Wortel,Root Vegetable,Chiller,4,17.0,Fresh
Pear,Temperate Fruit,OUTSIDE,6,-1.0,Expired
Brokoli,Leafy Vegetable,Chiller,,7.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,12,,Fresh
Blueberry,Berry,Freezer,16,14.0,Fresh
kentang,Sayur Akar,Outside,10,4.0,Fresh
Bayam,Leafy Veg,Outside,0,1.0,Soon
Ubi Jalar,root vegetable,Freezer,116,-26.0,Expired
Bayam,Leafy Vegetable,,22,8.0,Segar
  Brokoli  ,Leafy Vegetable,Outside,2,0.0,Dead
Kiwi,Temperate Fruit,Chiller,13,1.0,Soon
Cabai Rawit,,Outside,3,1.0,Soon
Tomat,Tropical Fruit,Chiller,16,-2.0,Expired
Wortel,Root Vegetable,Outside,3,2.0,Soon
Blueberry,Berry,Freezer,,-4.0,Expired
Jeruk Nipis,Citric Fruit,,,0.0,Expired
Bayam,Leafy Vegetable,Outside,0 hari,1.0,Soon
Selada,Leafy Vegetable,OUTSIDE,2,0.0,Expired
Cabai Merah,,refrigerator,8,6.0,Fresh
Sawi,Leafy Vegetable,Outside,0,1.0,Soon
Kangkung,Leafy Vegetable,Chiller,1,3.0,Soon
Wortel,Root Vegetable,outside,0,5.0,Fresh
Ubi Jalar,Root Veg,Chiller,7,23.0,Fresh
Sawi,,Outside,1,0.0,Expired
Cabai Rawit,Chili Pepper,Chiller,8,2.0,Soon
Paprika,Chili Pepper,Chiller,,-3.0,Expired
Pakcoy,Leafy Vegetable,Chiller,5,0.0,Dead
Pear,Temperate Fruit,Chiller,13,1.0,Soon
Brokoli,Leafy Vegetable,Freezer,14,16.0,Fresh
Alpukat,Tropical Fruit,,1,2.0,Soon
Singkong,Root Vegetable,Chiller,8,-1.0,Expired
Bawang Putih,Root Vegetable,chiller,,70.0,Fresh
Jahe,Root Vegetable,Chiller,25,5.0,Fresh
Apel,Temperate Fruit,Kulkas,23 hari,-2.0,Expired
Selada,Leafy Vegetable,Freezer,9,21.0,Fresh
Apel,Temperate Fruit,Kulkas,15,6.0,Fresh
Kentang,Root Vegetable,Freezer,39,51.0,Fresh
Kentang,Root Vegetable,Chiller,12,18.0,Fresh
Kunyit,root vegetable,Outside,9,5.0,Fresh
Apel,Temperate,Freezer,41,49.0,Fresh
Raspberry,Berry,Freezer,26,-5.0,Expired
Ubi Jalar,Root Vegetable,Chiller,1,29.0,Fresh
Bayam,Leafy Vegetable,Freezer,9,21.0,Fresh
Brokoli,Leafy Vegetable,Freezer,36,-6.0,Expired
Blueberry,Berry,,3,4.0,Fresh
Jeruk,Citric Fruit,Outside,3,4.0,Fresh
Blueberry,Beri,Chiller,2,5.0,Fresh
Seledri,Daun-daunan,Freezer,8,13.0,Fresh
Jeruk Bali,CITRIC,Chiller,17,13.0,
Cabai Rawit,Chili Pepper,Freezer,60,0.0,Expired
Brokoli,Leafy Vegetable,Chiller,3,7.0,Fresh
Lemon,Citric Fruit,Freezer,67,-7.0,Expired
Kol,Leafy Vegetable,Chiller,11,3.0,Soon
Anggur,Temperate Fruit,Freezer,9,21.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,70,-10.0,Expired
Jahe,Root Vegetable,,26,64.0,Fresh
Brokoli,Leafy Vegetable,Freezer,14,16.0,Fresh
Cabai Merah,Chili Pepper,Outside,2,3.0,Soon
Melon,Tropical Fruit,Freezer,17,13.0,Fresh
Kangkung,Leafy Vegetable,Chiller,1,3.0,warning
Singkong,ROOT VEG,frzer,8,22.0,Fresh
Seledri,Leafy Vegetable,Chiller,2,5.0,Fresh
Pisang,Tropical Fruit,Freezer,3,27.0,Fresh
Anggur,Temperate Fruit,Freezer,18,12.0,Fresh
Kol,Leafy Vegetable,Freezer,10,20.0,Fresh
Pisang,Tropical Fruit,Chiller,0,5.0,Fresh
Sawi,Leafy Veg,Freezer,32,-2.0,Expired
Sawi,leafy vegetable,Beku,39,-9.0,Expired
Kentang,Root Vegetable,fridge,13,17.0,Fresh
Raspberry,Berry,Outside,0 hari,2.0,
Kunyit,Root Vegetable,Outside,12,2.0,
Seledri,Leafy Vegetable,Room Temp,1,1.0,Soon
Blueberry,Berry,Luar,1,1.0,Soon
Pisang,Tropical Fruit,Freezer,38,-8.0,kadaluarsa
Tomat,Tropical Fruit,Chiller,17,-3.0,Expired
Anggur,Temperate Fruit,Outside,2,1.0,Soon
Kentang,,Chiller,2,28.0,Fresh
Bawang Putih,,Freezer,164,16.0,Fresh
Seledri,Leafy Vegetable,Chiller,3,4.0,Fresh
Jeruk Nipis,Citric Fruit,Outside,6,1.0,SOON
Mangga,Tropis,Chiller,5,2.0,Soon
Melon,Tropical Fruit,Freezer,31,-1.0,Expired
	Cabai Rawit,Chili Pepper,Freezer,11,49.0,Fresh
Raspberry,Berry,Chiller,1,4.0,Fresh
Kunyit,,Outside,18,-4.0,Expired
Bawang Merah,Root Vegetable,Outside,32,-2.0,Dead
Anggur,temperat,Chiller,5,2.0,Soon
Jeruk,,Freezer,68 hari,-8.0,Expired
Selada,,Freezer,6,24.0,Fresh
Bayam,Leafy Vegetable,Outside,,0.0,Expired
Paprika,chili pepper,Chiller,0,14.0,Fresh
Raspberry,Berry,,2,19.0,Fresh
Seledri,Leafy Vegetable,Room Temp,-1,2.0,Soon
Pear,temperate fruit,Outside,1,4.0,Fresh
Bawang Putih,Root Vegetable,CHILLER,32,58.0,Fresh
Singkong,Root Vegetable,Outside,3,0.0,basi
Paprika,Chile,Freezer,5,55.0,Fresh
Lemon,Citric Fruit,,3,4.0,Fresh
Paprika,Chili Pepper,Beku,47,13.0,Segar
Kentang,Root Vegetable,Freezer,0,90.0,OK
Jeruk Bali,Citric Fruit,Freezer,0,60.0,
SINGKONG,Akar-akaran,Outside,3,0.0,Expired
Semangka,Tropical Fruit,Chiller,3,7.0,Fresh
MELON,TROPICAL,Freezer,12,18.0,
Melon,Tropical Fruit,Freezer,31,-1.0,Expired
Bawang Merah,Root Veg,,26,34.0,Fresh
Bayam,Leafy Vegetable,Freezer,,8.0,Fresh
Nanas,Tropical Fruit,Beku,2,28.0,Fresh
seledri,leafy vegetable,Freezer,24,-3.0,Expired
Nanas,TROPICAL,Chiller,1 hari,6.0,segar
Cabai Rawit,Chili Pepper,Chiller,12,-2.0,
Bayam,Leafy Vegetable,Outside,1,0.0,Expired
Ubi Jalar,Root Vegetable,Chiller,2,28.0,Fresh
Jeruk Bali,Citric Fruit,chiller,27,3.0,Soon
Raspberry,Berry,Chiller,1,4.0,ok
cabai merah,Chili Pepper,Freezer,4,56.0,segar
Kol,Leafy Vegetable,Chiller,15 hari,-1.0,Expired
Kunyit,Root Vegetable,Outside,3,11.0,Fresh
Cabai Merah,Chili Pepper,Chiller,2,12.0,Fresh
Nanas,TROPICAL,Chiller,1 hari,6.0,segar
Cabai Merah,Chili Pepper,Freezer,59,1.0,Soon
Sawi,Leafy Vegetable,Chiller,4,1.0,Soon
Pakcoy,Leafy Vegetable,Freezer,19,2.0,Soon
Ubi Jalar,Root Vegetable,,11,3.0,Soon
  Bawang Putih  ,Root Veg,Chiller,66,24.0,Fresh
Sawi,Leafy Vegetable,Chiller,1,4.0,Fresh
Mangga,Tropis,Outside,3,2.0,Soon
Kol,Leafy Vegetable,Chiller,17,-3.0,Expired
Kangkung,Leafy Vegetable,Chiller,3,1.0,Soon
Semangka,Tropical Fruit,Outside,6,1.0,Soon
Bawang Merah,Root Vegetable,Suhu Ruangan,19,11.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,114,-24.0,Expired
Kiwi,Buah Sedang,Chiller,4,10.0,Fresh
Nanas,Tropical Fruit,Freezer,10,20.0,Fresh
Bayam,Leafy Vegetable,Chiller,3 hari,2.0,Soon
Singkong,Root Vegetable,Chiller,1,6.0,segar
Seledri,Leafy Vegetable,Outside,2,0.0,expired
Kentang,Root Veg,Chiller,2 hari,28.0,Fresh
Seledri,Leafy Vegetable,Freezer,1,20.0,Fresh
 Ubi Jalar,Root Vegetable,Outside,2,12.0,OK
Sawi,,,0,1.0,Soon
 Kentang,Root Vegetable,Freezer,9999,37.0,Fresh
Kunyit,Root Vegetable,Chiller,39,-9.0,Expired
Seledri,Leafy Vegetable,Outside,0,2.0,Soon
  Pakcoy  ,Leafy Vegetable,Outside,1,0.0,Basi
Pisang,Tropical Fruit,Freeze,35,-5.0,Expired
BAWANG PUTIH,,Outside,1,44.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,8,52.0,Fresh
Blueberry,Berry,Freezer,36,-6.0,EXPIRED
Sawi ,Leafy Vegetable,Room Temp,1,0.0,Expired
Jeruk Bali,Citric Fruit,outside,16,-2.0,Expired
Jahe,Akar-akaran,OUTSIDE,13 hari,1.0,Soon
Apel,Temperate Fruit,Freezer,48,42.0,Fresh
Tomat,Tropical Fruit,Outside,6,-1.0,Expired
Brokoli,Leafy Vegetable,Outside,0,2.0,SOON
Jeruk Nipis,Citric Fruit,Outside,7,0.0,Expired
Kiwi,Temperate Fruit,Kulkas,12,2.0,Soon
Singkong,Root Vegetable,Outside,0,3.0,Soon
Mangga,Tropical Fruit,Chiller,8,-1.0,Expired
Blueberry,Berry,Outside,1,1.0,Soon
Jeruk Nipis,Citric Fruit,Outside,1,6.0,Fresh
Singkong,Root Vegetable,Outside,1000,3.0,Soon
Pepaya,TROPICAL,Outside,4,9999.0,Expired
Pear,Temperate Fruit,Chiller,16,-2.0,Expired
Brokoli,Leafy Vegetable,Chiller,5 hari,5.0,Fresh
Melon,Tropical Fruit,Outside,,5.0,ok
Sawi,,CHILLER,2,3.0,Soon
Lemon,Citric Fruit,Chiller,7,14.0,fresh
Blueberry,,Outside,0,2.0,SOON
Anggur,Temperate Fruit,Freezer,0,30.0,Fresh
Pear,Temperate Fruit,Freezer,40,20.0,Fresh
Cabai Merah,Chili Pepper,Freezer,75,-15.0,Expired
Semangka,Buah Tropis,Freezer,36,-6.0,Expired
Cabai Rawit,Chili Pepper,Chiller,9,1.0,
Kentang,Root Vegetable,frzer,25,65.0,
Selada,Leafy Vegetable,Freezer,17,13.0,Fresh
Semangka,,Chiller,0,10.0,Fresh
Seledri,Leafy Vegetable,frzer,5,16.0,Fresh
Kentang,Root Vegetable,Chiller,2,28.0,Fresh
Selada,Leafy Vegetable,Chiller,5,2.0,Soon
Pakcoy,Leafy Vegetable,Freezer,0,21.0,Fresh
Semangka,,Freezer,5,25.0,Fresh
Pepaya,Tropical Fruit,Freezer,18,12.0,Fresh
	Seledri,Leafy Vegetable,Chiller,2,5.0,Fresh
Cabai Merah,Chili Pepper,Room Temp,2,3.0,Soon
Kol,,Freezer,28,2.0,Soon
Paprika,Chili Pepper,Freezer,63,-3.0,Expired
singkong,Root Vegetable,Outside,1,2.0,Soon
Jeruk,Citric Fruit,Chiller,11,10.0,Fresh
Tomat,Tropical Fruit,Freezer,50,10.0,Fresh
Stroberi,Berry,Outside,1,1.0,Soon
Alpukat,Tropical Fruit,,1 hari,2.0,Soon
Cabai Merah,,Chiller,2,12.0,
Jeruk Bali,Citric Fruit,Freezer,45,15.0,Fresh
Pakcoy,Leafy Vegetable,Freezer,5,16.0,Fresh
Kangkung,Leafy Vegetable,Chiller,1,3.0,Soon
Lemon,Citrus,Freezer,24,36.0,Fresh
Sawi,LEAFY VEGETABLE,Chiller,6,-1.0,Dead
Sawi,Leafy Vegetable,,16,14.0,Fresh
Ubi Jalar,Root Vegetable,Chiller,22,8.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,90,0.0,Expired
Kol,Leafy Vegetable,Outside,2,1.0,Soon
Jeruk Nipis,Citric Fruit,Chiller,4,10.0,Fresh
Pisang,Tropical Fruit,Chiller,5,0.0,Expired
Singkong,Root Veg,,32,-2.0,Expired
Pear,Temperate Fruit,Freezer,33,27.0,Fresh
Anggur,Temperate Fruit,Freezer,22,8.0,Fresh
Ubi Jalar,Root Vegetable,Outside,7,7.0,Fresh
Ubi Jalar,Root Vegetable,Outside,13,1.0,Soon
Bayam,Leafy Vegetable,Chiller,1,4.0,Fresh
Blueberry,Berry,fridge,2,5.0,Fresh
Pepaya,,Chiller,3,4.0,Fresh
Bawang Merah,root vegetable,Outside,37,-7.0,Expired
Paprika,Chili Pepper,,2,3.0,Soon
Apel,Temperate Fruit,Freezer,67,23.0,Fresh
Brokoli,Leafy Vegetable,beku,2,28.0,Fresh
Jeruk,citrus fruit,Freezer,73,-13.0,Expired
Semangka,TROPICAL,Chiller,12,-2.0,Expired
Mangga,Tropical Fruit,Chiller,1000,6.0,Fresh
Semangka,Tropical Fruit,Chiller,0,10.0,Fresh
Alpukat,Tropical Fruit,Chiller,9999,4.0,Fresh
Brokoli,Leafy Vegetable,Outside,1,1.0,Soon
KIWI,temperate fruit,CHILLER,14,0.0,Expired
Sawi,Leafy Vegetable,Outside,1,0.0,Expired
Kol,Leafy Vegetable,Outside,1 hari,2.0,SOON
Kiwi,Temperate Fruit,Outside,5,0.0,Expired
