nama_item,jenis_item,lokasi_penyimpanan,hari_sejak_pembelian,sisa_hari,label
,Buah,Suhu Ruang,500.0,468.8,N/A
Kentang,Sayur,Suhu Ruang,1.0,1.0,Busuk
Anggur,Buah,Suhu Ruang,0.0,3.9,Terlalu Matang
Pisang,Buah,Suhu Ruang,0.0,10.4,Mentah
,,,0.0,1.2,Busuk
Kentang,??,Pembeku,2.0,7.7,Busuk
Cabe,Sayur,Suhu Ruang,2.0,13.0,Segar
Cabe,Sayur,Pendingin,0.0,3.7,Busuk
Anggur,Buah,Pendingin,4.0,15.6,Matang
Tomat,Sayur,Suhu Ruang,4.0,7.4,Segar
Mangga,Buah,Pendingin,6.0,22.3,Mentah
Apel,Buah,Pendingin,0.0,1.1,Busuk
Tomat,Sayur,Suhu Ruang,1.0,1.6,Busuk
Jeruk,Buah,Pendingin,0.0,2.3,Busuk
Tomat,Sayur,Suhu Ruang,3663.0,9061.2,Segar
Apel,,Pendingin,0.0,1.9,
,,Pembeku,0.0,1.4,
Kentang,Sayur,Pendingin,1.0,1.0,Busuk
Timun,Sayur,Pembeku,3.0,37.5,Segar
Anggur,Buah,Suhu Ruang,3.0,10.8,Mentah
Wortel,Sayur,Pendingin,0.0,4.9,Busuk
Mangga,Buah,Pembeku,2.0,11.0,Terlalu Matang
Cabe,Sayur,Pendingin,0.0,2.5,Busuk
Tomat,Sayur,Pendingin,0.0,0.1,Busuk
Timun,Sayur,Suhu Ruang,0.0,2023.3,Busuk
Anggur,Buah,Pembeku,5.0,27.6,Matang
Timun,Sayur,Pendingin,2.0,0.2,Busuk
Cabe,Sayur,Suhu Ruang,1.0,13.9,Segar
Mangga,,Pembeku,,,Matang
Jeruk,Buah,Pendingin,3.0,24.1,Matang
Apel,Buah,Pendingin,0.0,23.3,Matang
Kentang,Sayur,Pendingin,6.0,38.2,Segar
Tomat,Sayur,Pendingin,0.0,1.8,Busuk
Wortel,Sayur,Suhu Ruang,2.0,1.3,Busuk
Wortel,,Suhu Ruang,-99.0,1172.4,N/A
Pisang,Buah,Suhu Ruang,5.0,10.7,Mentah
Mangga,Buah,Suhu Ruang,3.0,6.5,Matang
Mangga,,Pembeku,4.0,,Matang
,Sayur,Pembeku,,,Busuk
Anggur,Buah,Pendingin,0.0,25.1,Mentah
Pisang,Buah,Pendingin,0.0,5.3,Terlalu Matang
Kentang,Sayur,Pembeku,-5.0,1482.5,Busuk
Wortel,Sayur,Suhu Ruang,6.0,10.9,Segar
Apel,Buah,Pendingin,5.0,12.8,Matang
Tomat,Sayur,Pendingin,0.0,0.8,Busuk
Anggur,Buah,Suhu Ruang,3.0,11.2,Mentah
Tomat,Sayur,Pembeku,1.0,1.8,Busuk
Timun,Sayur,Pembeku,0.0,5.9,Busuk
Apel,Buah,Suhu Ruang,0.0,2.6,Terlalu Matang
Wortel,Sayur,Suhu Ruang,1.0,2.3,Busuk
Pisang,Buah,Suhu Ruang,5.0,8.1,Mentah
Jeruk,Buah,Pembeku,1.0,18.3,Terlalu Matang
Anggur,Buah,Pendingin,0.0,0.3,Busuk
Kentang,Sayur,Suhu Ruang,0.0,0.4,Busuk
Apel,Buah,Pembeku,4.0,32.9,Matang
Apel,Buah,Pembeku,1.0,2.7,Busuk
Apel,Buah,Suhu Ruang,2.0,3.9,Terlalu Matang
Kentang,Sayur,Pembeku,2.0,2.4,Busuk
Tomat,Sayur,Pendingin,6.0,17.3,Segar
Mangga,Buah,Pendingin,5.0,11.4,Matang
Mangga,Buah,Pendingin,3.0,7.2,Terlalu Matang
Pisang,Buah,Pendingin,3.0,4.1,Terlalu Matang
Wortel,Sayur,Suhu Ruang,0.0,2.6,Busuk
Pisang,Buah,Suhu Ruang,2.0,5.7,Mentah
Tomat,,Pembeku,6.0,,Segar
Kentang,Sayur,Suhu Ruang,,,
Cabe,Sayur,Pembeku,2.0,6.2,Busuk
Apel,Buah,Lemari,2.0,11.5,Mentah
Anggur,Buah,Pembeku,3.0,41.5,Mentah
Wortel,Sayur,Pendingin,1.0,1.3,Busuk
Anggur,Buah,Suhu Ruang,0.0,5.7,Matang
Kentang,Sayur,,,5.2,Busuk
Pisang,Buah,Pembeku,3.0,6.6,Terlalu Matang
Timun,Sayur,Pendingin,0.0,2.4,Busuk
Tomat,Sayur,Pembeku,1.0,21.1,Segar
Jeruk,Buah,Suhu Ruang,-99.0,687.9,N/A
Kentang,Sayur,Suhu Ruang,0.0,0.1,Busuk
Tomat,Sayur,Pendingin,2.0,0.2,Busuk
Apel,Buah,Pendingin,5.0,17.0,Matang
Cabe,Sayur,Pendingin,1.0,28.0,Segar
Kentang,Sayur,Suhu Ruang,2.0,7.5,Segar
Timun,Sayur,Pembeku,2.0,0.9,Busuk
Jeruk,Buah,Pendingin,9013.0,4998.0,Busuk
Pisang,Buah,Pembeku,1.0,10.7,Terlalu Matang
Timun,Sayur,Pembeku,1.0,38.0,Segar
Mangga,Buah,Suhu Ruang,-63.0,-756.7,Terlalu Matang
Apel,Buah,Pendingin,3.0,12.7,Matang
Tomat,Sayur,Pendingin,0.0,10.9,Segar
Cabe,Sayur,Suhu Ruang,0.0,1.1,Busuk
Timun,Sayur,Pembeku,2.0,2.1,Busuk
Anggur,Buah,Pembeku,1.0,1.9,Busuk
???,Buah,Luar Ruangan,1.0,0.3,Busuk
Tomat,Sayur,Suhu Ruang,0.0,1.0,Busuk
Anggur,Buah,Pendingin,0.0,1899.5,Matang
Pisang,Buah,Suhu Ruang,2.0,3.2,Terlalu Matang
Kentang,Sayur,Suhu Ruang,4.0,17.7,Segar
Tomat,Sayur,Suhu Ruang,1.0,8.1,Segar
Tomat,Sayur,Pendingin,0.0,0.6,Busuk
Wortel,Sayur,Suhu Ruang,5.0,7.0,Segar
Apel,Buah,Pendingin,3.0,21.0,Matang
Kentang,Sayur,Suhu Ruang,0.0,1.0,Busuk
Kentang,Sayur,Suhu Ruang,0.0,8.1,Segar
Jeruk,,Suhu Ruang,5.0,17.5,Mentah
Anggur,Buah,Suhu Ruang,0.0,2.4,Terlalu Matang
Kentang,Sayur,Suhu Ruang,-769.0,-58.6,Busuk
Tomat,Sayur,Pembeku,2.0,0.2,Busuk
Tomat,Sayur,Pembeku,1.0,16.7,Segar
Timun,Sayur,Pendingin,2.0,2.3,Busuk
Kentang,Sayur,Pembeku,2.0,2.8,Busuk
Kentang,Sayur,Suhu Ruang,,1.8,Busuk
Tomat,Sayur,Pendingin,0.0,1.5,Busuk
Mangga,Buah,Pembeku,0.0,2.3,Busuk
Mangga,Buah,Suhu Ruang,0.0,0.6,Busuk
Mangga,Buah,Suhu Ruang,1.0,6.8,Mentah
Mangga,Buah,Suhu Ruang,5.0,10.5,Mentah
Kentang,Sayur,Suhu Ruang,6.0,15.8,Segar
Kentang,Sayur,Pembeku,1.0,30.7,Segar
Tomat,Sayur,Pembeku,1.0,0.1,Busuk
Timun,Sayur,Pendingin,4.0,13.8,Segar
Anggur,Buah,Suhu Ruang,3.0,2.1,Terlalu Matang
Jeruk,Buah,Pendingin,6.0,30.1,Mentah
Wortel,Sayur,,4.0,16.5,Segar
Cabe,Sayur,Pendingin,2.0,3.4,Busuk
Apel,Buah,Pembeku,1.0,30.4,Matang
Anggur,Buah,Pembeku,3.0,14.5,Terlalu Matang
Pisang,Buah,Pendingin,4.0,17.1,Mentah
Tomat,Sayur,Pembeku,5.0,37.1,Segar
Cabe,Sayur,Pendingin,3.0,28.3,Segar
Apel,,Suhu Ruang,-99.0,706.0,
Timun,Sayur,Pendingin,1.0,9.2,Segar
Jeruk,Buah,Suhu Ruang,0.0,2.8,Terlalu Matang
Cabe,Sayur,Pembeku,-99.0,1481.4,
Jeruk,Buah,Pembeku,1.0,0.1,Tidak Diketahui
Timun,Sayur,Suhu Ruang,0.0,0.9,Busuk
Timun,,,0.0,,Segar
Tomat,Sayur,Pendingin,2.0,20.1,Segar
Jeruk,Buah,Pendingin,1.0,7.4,Terlalu Matang
Apel,Buah,Pembeku,0.0,18.9,Terlalu Matang
Mangga,Buah,Suhu Ruang,1.0,2.1,Terlalu Matang
,Buah,,,1.6,Busuk
Tomat,Sayur,Pendingin,-962.0,-246.5,Segar
Pisang,Buah,Suhu Ruang,4.0,7.7,Matang
Anggur,Buah,Pembeku,2.0,26.0,Matang
Jeruk,Buah,Pendingin,1.0,2.2,Busuk
Mangga,Buah,Pembeku,1.0,1.1,Busuk
Jeruk,Buah,Suhu Ruang,-545.0,-236.8,Matang
Tomat,Sayur,Pembeku,1.0,3.9,Busuk
Mangga,Buah,,1.0,0.7,Busuk
Anggur,Buah,Suhu Ruang,1.0,7.6,Matang
Apel,Buah,Pendingin,7786.0,9189.1,Matang
-,Sayur,Suhu Ruang,0.0,2.1,Busuk
Apel,Buah,Pembeku,0.0,3.1,Busuk
Wortel,Sayur,Suhu Ruang,6.0,7.7,Segar
Apel,Buah,Pendingin,1.0,17.9,Matang
Cabe,Sayur,Pendingin,1.0,27.5,Segar
Mangga,Buah,Pembeku,-914.0,-236.7,Matang
Anggur,Buah,Pembeku,1.0,0.1,
Pisang,Buah,Pembeku,2.0,32.3,Mentah
Mangga,Buah,Pendingin,5.0,12.9,Mentah
Mangga,Buah,Suhu Ruang,2.0,1.8,Terlalu Matang
Apel,Buah,Pendingin,1.0,8.1,Terlalu Matang
Timun,Sayur,Pembeku,2.0,4.0,Busuk
Cabe,Sayur,Suhu Ruang,0.0,14.5,Segar
Kentang,Sayur,Suhu Ruang,2.0,1.5,
Mangga,Buah,Pembeku,1.0,0.6,Busuk
Timun,Sayur,Suhu Ruang,5.0,12.6,Segar
Cabe,Sayur,Pembeku,2.0,5.6,Busuk
Wortel,Sayur,Suhu Ruang,1.0,2.0,Busuk
Kentang,Sayur,Pendingin,2.0,0.6,Busuk
Wortel,Sayur,Pendingin,0.0,2.8,Busuk
Jeruk,Buah,Suhu Ruang,3.0,3.3,Terlalu Matang
Tomat,Sayur,Pendingin,1.0,3.2,Busuk
  ,Buah,Pembeku,2.0,18.8,Matang
Mangga,Buah,Suhu Ruang,4920.0,2757.3,Busuk
Tomat,Sayur,Suhu Ruang,1000.0,2857.4,Segar
,Sayur,Pendingin,3.0,,
Cabe,Sayur,Pembeku,5.0,26.9,Segar
Anggur,Buah,Suhu Ruang,1.0,0.2,Busuk
Timun,Sayur,Suhu Ruang,2.0,0.3,Busuk
Timun,Sayur,Pendingin,0.0,11.3,Segar
Tomat,Sayur,Pembeku,3.0,35.2,Segar
Timun,Sayur,Suhu Ruang,2.0,1.1,Busuk
Pisang,Buah,Suhu Ruang,0.0,8.9,Mentah
Tomat,Sayur,Suhu Ruang,1.0,0.7,Busuk
Jeruk,Buah,Pendingin,2.0,21.0,Mentah
Cabe,Sayur,Pembeku,1.0,2.8,Busuk
Wortel,Sayur,Pendingin,5.0,20.9,Segar
Mangga,Buah,Pembeku,0.0,10.6,Terlalu Matang
Jeruk,Buah,Suhu Ruang,0.0,3.0,Terlalu Matang
Mangga,Buah,Pembeku,0.0,0.4,Busuk
Jeruk,Buah,Suhu Ruang,5.0,14.3,Mentah
Anggur,Buah,Pembeku,1000.0,3501.9,Matang
Cabe,Sayur,Suhu Ruang,2.0,1.0,
Cabe,Sayur,Pembeku,0.0,7.6,Busuk
Timun,??,Pendingin,1.0,2.4,Busuk
Wortel,Sayur,Pembeku,2.0,1.1,Busuk
Tomat,Sayur,Pendingin,3.0,13.6,Segar
Mangga,Buah,Suhu Ruang,-428.0,-61.1,Mentah
Wortel,,Suhu Ruang,,0.4,
Wortel,Sayur,Pendingin,2.0,24.8,Segar
Apel,Buah,Suhu Ruang,0.0,4.8,Terlalu Matang
Mangga,Buah,Suhu Ruang,-652.0,-26.3,Terlalu Matang
Mangga,Buah,Suhu Ruang,2.0,2.0,Terlalu Matang
Anggur,Buah,Pendingin,0.0,16.6,Mentah
Tomat,Sayur,Pendingin,1.0,2.0,Busuk
Cabe,Sayur,Pembeku,1.0,5.4,Busuk
Pisang,Buah,Suhu Ruang,3.0,9.7,Mentah
Cabe,Sayur,Suhu Ruang,0.0,2.0,Busuk
Pisang,Buah,Suhu Ruang,0.0,0.3,Busuk
Cabe,Sayur,Pendingin,0.0,12.0,Segar
Mangga,Buah,Pendingin,0.0,11.6,Matang
Cabe,Sayur,Pembeku,0.0,7.2,Busuk
Tomat,Sayur,Pendingin,2.0,0.4,Busuk
Pisang,Buah,Pembeku,1.0,10.2,Expired
Apel,Buah,Pendingin,3.0,16.0,Matang
Kentang,Sayur,Pembeku,0.0,3.1,Busuk
Timun,Sayur,Suhu Ruang,5.0,7.5,Segar
Tomat,Sayur,Suhu Ruang,0.0,1.4,Busuk
Jeruk,Buah,,0.0,452.9,N/A
Wortel,Sayur,Pembeku,0.0,1.5,Busuk
Cabe,Sayur,Suhu Ruang,-905.0,-464.0,Busuk
Mangga,Buah,Pendingin,1.0,0.2,Busuk
Cabe,Sayur,Pendingin,6.0,13.4,Segar
Kentang,Sayur,Suhu Ruang,1.0,20.0,Segar
Tomat,Sayur,Suhu Ruang,5088.0,4898.1,Busuk
Timun,Sayur,Pendingin,4.0,26.9,Segar
Mangga,Buah,,5.0,11.6,Matang
Wortel,Sayur,Pendingin,1.0,1.0,Busuk
Pisang,Buah,Suhu Ruang,3.0,9.0,Mentah
Anggur,Buah,Suhu Ruang,1.0,0.6,Busuk
Pisang,Buah,Pendingin,1.0,0.3,Busuk
Jeruk,Buah,Pembeku,0.0,36.5,Matang
Wortel,Sayur,,500.0,2678.3,null
Tomat,Sayur,Pembeku,3.0,36.3,Segar
Tomat,Sayur,Luar Ruangan,5.0,27.3,Segar
Wortel,Sayur,Pendingin,0.0,33.0,Segar
Pisang,Buah,Pendingin,0.0,16.7,Mentah
Apel,Buah,Pendingin,3.0,21.3,Mentah
Jeruk,Buah,Suhu Ruang,1.0,0.3,Busuk
Jeruk,Buah,,0.0,,Terlalu Matang
Anggur,Buah,Suhu Ruang,0.0,0.4,Busuk
Pisang,Buah,Pendingin,4.0,14.3,Matang
Jeruk,Buah,Pembeku,1.0,30.3,Matang
Mangga,Buah,Pembeku,1.0,1.4,Busuk
Pisang,Buah,Pendingin,3.0,13.6,Matang
Apel,Buah,Pembeku,-5.0,4785.1,Busuk
Timun,Sayur,Pendingin,0.0,24.1,Segar
Tomat,Sayur,Pendingin,1.0,0.1,Busuk
Jeruk,Buah,Pendingin,0.0,33.8,Mentah
Wortel,Sayur,Pendingin,0.0,3.5,Busuk
Mangga,Buah,Pendingin,5.0,22.0,Mentah
,Buah,Pembeku,1.0,4.3,
Mangga,Buah,Suhu Ruang,0.0,2.0,Terlalu Matang
Cabe,Sayur,Pembeku,5.0,40.7,Segar
Jeruk,Buah,Suhu Ruang,3.0,4.9,Terlalu Matang
Wortel,Sayur,Suhu Ruang,2.0,1.2,Busuk
Jeruk,Buah,Pendingin,6.0,32.3,Mentah
Kentang,Sayur,Suhu Ruang,0.0,10.0,Segar
Anggur,Buah,Suhu Ruang,1.0,0.2,Busuk
Jeruk,Buah,Suhu Ruang,4.0,9.6,Matang
Anggur,Buah,Pembeku,0.0,28.1,Matang
Cabe,Sayur,Pendingin,2.0,28.9,Segar
Anggur,Buah,Suhu Ruang,0.0,0.2,Busuk
Cabe,Sayur,Suhu Ruang,5.0,14.8,Segar
Jeruk,Buah,Pembeku,0.0,3.4,Busuk
Kentang,Sayur,Suhu Ruang,,1.2,
Pisang,Buah,Pendingin,0.0,1.2,Busuk
Pisang,Buah,Suhu Ruang,6.0,9.8,Mentah
Kentang,Sayur,Pendingin,5.0,33.0,Segar
Kentang,Sayur,Pembeku,4209.0,7534.4,Busuk
Pisang,Buah,Pendingin,0.0,1.5,Busuk
Pisang,Buah,Pendingin,6.0,20.8,Mentah
Jeruk,Buah,,2.0,6.1,
Pisang,Buah,Suhu Ruang,0.0,0.7,Busuk
Pisang,Buah,Pendingin,-718.0,-938.1,Matang
Cabe,Sayur,Pembeku,0.0,5.5,Busuk
Wortel,Sayur,Suhu Ruang,1.0,2.5,Busuk
Cabe,Sayur,Pendingin,2.0,2.4,Busuk
Timun,Sayur,Pendingin,0.0,2.7,Busuk
Jeruk,Buah,Pembeku,2.0,28.1,Matang
Kentang,Sayur,Pembeku,4.0,37.3,Segar
Apel,Buah,Pembeku,3.0,31.7,Matang
Jeruk,Buah,Pembeku,0.0,35.5,Matang
Apel,Buah,Suhu Ruang,4.0,10.5,Mentah
Pisang,Buah,Pendingin,1000.0,3366.4,Busuk
Kentang,Sayur,Suhu Ruang,3.0,11.7,Segar
Apel,Buah,Pembeku,1.0,0.4,Busuk
Pisang,Buah,Pendingin,1.0,15.9,Matang
Anggur,Buah,Pembeku,3.0,28.6,Matang
Wortel,Sayur,Suhu Ruang,4.0,16.5,Segar
Tomat,Sayur,Suhu Ruang,5.0,11.7,Segar
Cabe,Sayur,Pembeku,3.0,24.0,Segar
Timun,Sayur,Pendingin,2.0,2.6,Busuk
Apel,Buah,Suhu Ruang,-993.0,-51.2,Mentah
Mangga,Buah,Suhu Ruang,1.0,0.0,Busuk
Jeruk,Buah,Pendingin,0.0,30.5,Mentah
Kentang,Sayur,Pembeku,0.0,9.2,Busuk
Kentang,Sayur,Pendingin,2.0,31.0,Segar
Apel,Buah,Suhu Ruang,2045.0,3641.2,Mentah
Tomat,Sayur,Pembeku,0.0,6.1,Busuk
Tomat,Sayur,Pendingin,0.0,1.0,Busuk
,,Pendingin,1.0,,Busuk
Mangga,Buah,Pembeku,0.0,2.1,Busuk
Tomat,Bumbu,Suhu Ruang,2.0,0.4,Busuk
Pisang,Buah,Suhu Ruang,0.0,0.3,Busuk
Tomat,Sayur,Pendingin,1.0,0.7,Busuk
Apel,Buah,Suhu Ruang,2.0,4.0,Terlalu Matang
Pisang,Buah,Suhu Ruang,-5.0,3643.5,Matang
Mangga,Buah,Suhu Ruang,3.0,6.1,Matang
Anggur,Buah,Pembeku,1.0,9.1,Terlalu Matang
Timun,Sayur,Pembeku,3.0,40.6,Segar
,Buah,Pendingin,0.0,17.3,Matang
Apel,Buah,Pembeku,5.0,41.3,Matang
Mangga,Buah,Pembeku,6.0,34.4,Mentah
Timun,Sayur,Pendingin,2.0,0.3,Busuk
Tomat,Sayur,Pembeku,2.0,27.3,Segar
Jeruk,,,1.0,41.9,Matang
Timun,Sayur,Pendingin,5.0,14.6,Segar
Apel,Buah,Pembeku,2.0,11.0,Terlalu Matang
Pisang,Buah,Pendingin,2.0,11.6,Matang
Apel,Buah,Suhu Ruang,1.0,2.9,Terlalu Matang
Pisang,Buah,Pendingin,,,
Timun,Sayur,Pendingin,2.0,1.8,Busuk
Wortel,Sayur,Pendingin,1.0,25.2,Segar
Apel,Buah,Pendingin,0.0,2.0,Busuk
Wortel,Sayur,Pendingin,2.0,25.8,Segar
Cabe,Sayur,Suhu Ruang,6.0,10.6,Segar
Wortel,Sayur,Pendingin,6.0,17.7,Segar
Kentang,Sayur,Suhu Ruang,2.0,1.0,Busuk
Mangga,Buah,Pendingin,1000.0,3574.8,Terlalu Matang
Apel,Buah,Pendingin,4.0,16.2,Matang
,,Pendingin,,15.6,Matang
Jeruk,Buah,Pendingin,3.0,9.2,Terlalu Matang
Jeruk,Buah,Suhu Ruang,1.0,4.2,Terlalu Matang
Jeruk,Buah,Suhu Ruang,1.0,7.2,Matang
Kentang,Sayur,Pendingin,3.0,29.7,Segar
Anggur,Buah,Pembeku,1.0,11.9,Terlalu Matang
Mangga,Buah,Suhu Ruang,5.0,5.9,Matang
,Buah,Pendingin,9999.0,2355.6,
Mangga,Buah,Pendingin,1.0,4.2,Terlalu Matang
Tomat,Sayur,Suhu Ruang,3.0,10.2,Segar
Cabe,Sayur,Pendingin,5.0,22.1,Segar
Pisang,Buah,Suhu Ruang,1.0,0.2,Busuk
Kentang,Sayur,Pembeku,2.0,8.4,Busuk
Jeruk,Buah,Suhu Ruang,2.0,8.6,Matang
Tomat,Sayur,Pembeku,1000.0,2581.3,Busuk
Anggur,Buah,Pendingin,0.0,17.3,Mentah
Pisang,Buah,Suhu Ruang,0.0,0.4,Busuk
Mangga,Buah,Pembeku,1.0,1.1,Busuk
Kentang,Sayur,Pendingin,1.0,1.2,Busuk
Pisang,Buah,Suhu Ruang,0.0,0.3,Busuk
Jeruk,Buah,Pendingin,0.0,0.8,Busuk
Wortel,Sayur,Pembeku,0.0,37.7,Segar
Mangga,Buah,Pendingin,0.0,11.2,Matang
Tomat,Sayur,Pembeku,0.0,2.4,Busuk
Mangga,Buah,Suhu Ruang,2.0,6.3,Matang
Tomat,Sayur,Suhu Ruang,2.0,10.0,Segar
Timun,Sayur,Pendingin,2.0,19.1,Segar
Pisang,Buah,Suhu Ruang,2.0,2.0,Terlalu Matang
Apel,Buah,Pendingin,1.0,1.0,Busuk
,Sayur,Pendingin,0.0,2554.2,
Tomat,Sayur,Pembeku,6.0,35.0,Segar
Pisang,Buah,Suhu Ruang,1.0,2.4,Terlalu Matang
Pisang,Buah,Pembeku,2.0,7.9,Terlalu Matang
Kentang,Sayur,Pendingin,3.0,41.4,Segar
Wortel,Sayur,Suhu Ruang,0.0,0.9,Busuk
Anggur,Buah,Pembeku,1.0,12.5,Terlalu Matang
Wortel,Sayur,Pendingin,1.0,4.4,Busuk
Jeruk,Buah,Pendingin,2.0,32.2,Mentah
Jeruk,??,Pembeku,1.0,0.3,Busuk
Jeruk,Buah,Pendingin,-5.0,3699.2,Mentah
Cabe,Sayur,Pembeku,1.0,8.0,Busuk
Wortel,Sayur,Pendingin,0.0,3.4,Busuk
Tomat,Sayur,Pembeku,-292.0,-795.3,Segar
Pisang,Buah,Pembeku,0.0,2.7,Busuk
Mangga,Buah,Pendingin,1.0,1.8,Busuk
Anggur,Buah,Pendingin,1.0,0.8,Busuk
Jeruk,Buah,Pembeku,0.0,4.8,Busuk
Tomat,Sayur,Pendingin,0.0,2.8,Busuk
Wortel,Sayur,Suhu Ruang,1.0,10.8,Segar
Anggur,Buah,Suhu Ruang,2.0,2.4,Terlalu Matang
Jeruk,Buah,Pembeku,0.0,4.8,Busuk
Tomat,Sayur,Pembeku,0.0,4.1,Busuk
Cabe,Sayur,Pembeku,1.0,2.1,Busuk
Pisang,Buah,Suhu Ruang,0.0,8.6,Mentah
Mangga,Buah,Suhu Ruang,3.0,6.4,Mentah
Anggur,Buah,Pendingin,2.0,19.1,Mentah
Apel,Buah,Pendingin,0.0,1.5,Busuk
Timun,Sayur,Pendingin,1.0,3.1,Busuk
Cabe,Sayur,Pendingin,2.0,3.2,Busuk
Wortel,Sayur,Pembeku,2.0,2.5,Busuk
Tomat,Sayur,Suhu Ruang,0.0,0.5,Busuk
Cabe,Sayur,Suhu Ruang,2.0,1.0,Busuk
Kentang,Sayur,Suhu Ruang,2.0,0.5,Busuk
Mangga,Buah,Pendingin,1.0,4.6,Terlalu Matang
,Sayur,Pendingin,,21.0,Segar
Anggur,Buah,Pendingin,0.0,1.8,Busuk
Jeruk,Buah,Pendingin,3.0,13.2,Matang
Cabe,Sayur,Pendingin,5.0,25.0,Segar
Tomat,Sayur,Pembeku,2.0,39.1,Segar
Cabe,Sayur,Pendingin,5.0,12.4,Segar
Kentang,Sayur,Pendingin,2.0,0.5,Busuk
Anggur,Buah,Suhu Ruang,2.0,11.2,Mentah
Jeruk,Buah,Pendingin,3.0,13.7,Matang
Anggur,Buah,Suhu Ruang,1.0,0.1,Busuk
Apel,Buah,Suhu Ruang,0.0,13.9,Mentah
Pisang,Buah,Suhu Ruang,1.0,0.6,Busuk
Tomat,Sayur,Pendingin,0.0,1.1,Busuk
Anggur,Buah,Pendingin,4.0,16.6,Mentah
Wortel,Sayur,Suhu Ruang,0.0,1.0,Busuk
Anggur,Buah,Pembeku,3.0,10.6,Terlalu Matang
Cabe,Sayur,Pembeku,1.0,5.6,Busuk
Timun,Sayur,Pembeku,2.0,40.0,Segar
Kentang,Sayur,Suhu Ruang,2.0,1.6,Busuk
Kentang,Sayur,Suhu Ruang,3.0,7.5,Segar
Cabe,Sayur,Pendingin,2.0,0.1,Busuk
Anggur,,Suhu Ruang,0.0,,Terlalu Matang
Cabe,Sayur,Pendingin,0.0,0.4,Busuk
Wortel,Sayur,Pendingin,1.0,22.7,Segar
Jeruk,Buah,Pendingin,1.0,6.8,Terlalu Matang
Jeruk,Buah,Pembeku,-969.0,-365.6,Busuk
Apel,Buah,Pendingin,3.0,5.7,Terlalu Matang
Mangga,Buah,Pembeku,3052.0,8039.3,Mentah
Pisang,Buah,Suhu Ruang,1.0,0.5,Busuk
Tomat,Sayur,Suhu Ruang,0.0,0.9,Busuk
Wortel,Sayur,Suhu Ruang,-5.0,3176.6,Busuk
Wortel,Sayur,Pembeku,2.0,1.1,Busuk
Pisang,Buah,Suhu Ruang,3.0,7.8,Matang
Wortel,Sayur,Pendingin,6.0,28.2,Segar
Pisang,Buah,Pembeku,3.0,30.1,Matang
Pisang,Buah,Suhu Ruang,2.0,3.2,Terlalu Matang
Pisang,Buah,Pembeku,0.0,11.0,Terlalu Matang
Pisang,Buah,Pembeku,2.0,11.0,Terlalu Matang
Anggur,Buah,Pembeku,,30.3,Matang
Mangga,Buah,Pendingin,-5.0,3604.9,Matang
Kentang,Sayur,Pendingin,6.0,38.4,Segar
Apel,Buah,Pendingin,1000.0,1363.2,Terlalu Matang
Mangga,Buah,Suhu Ruang,3.0,3.2,Terlalu Matang
,,,2.0,0.3,Busuk
Apel,Buah,Lemari,4.0,14.2,Mentah
N/A,Buah,Pembeku,2.0,32.0,Mentah
Pisang,Buah,Pembeku,0.0,20.7,Matang
Kentang,Sayur,,,,Busuk
##ERROR##,Sayur,Pendingin,0.0,2.4,Busuk
Timun,Sayur,Pendingin,1.0,2.0,Busuk
Kentang,Sayur,Suhu Ruang,0.0,2.3,Busuk
Tomat,Sayur,Suhu Ruang,2.0,1.4,Busuk
Pisang,Buah,Pendingin,3.0,5.4,Terlalu Matang
-,Sayur,Pendingin,3.0,14.1,Segar
Apel,Buah,Suhu Ruang,1.0,2.5,Terlalu Matang
Apel,Buah,Pendingin,2.0,8.4,Terlalu Matang
Anggur,Ikan,Pendingin,0.0,4.3,Terlalu Matang
Pisang,Buah,Pendingin,2.0,5.7,Terlalu Matang
Cabe,Sayur,Pembeku,0.0,3.4,Busuk
Mangga,Buah,,4.0,,
Kentang,Sayur,Suhu Ruang,0.0,2.5,Busuk
Tomat,Sayur,Suhu Ruang,0.0,1.6,Busuk
Anggur,Buah,Suhu Ruang,4.0,8.4,Mentah
Apel,Buah,Pembeku,1.0,13.5,Terlalu Matang
Jeruk,Buah,Luar Ruangan,0.0,36.5,Matang
Mangga,Buah,Pendingin,1.0,4.1,Terlalu Matang
,,Pembeku,2.0,7.4,Busuk
Wortel,Sayur,Pendingin,1.0,2.7,Busuk
Mangga,Buah,Pendingin,0.0,0.2,Busuk
Jeruk,Buah,Pendingin,0.0,,
Apel,Buah,Pembeku,1.0,0.7,Busuk
Cabe,Sayur,Pendingin,-878.0,-820.7,Busuk
Wortel,Sayur,Pendingin,2.0,4.0,Busuk
,Buah,Pendingin,2.0,10.2,Matang
,Sayur,,6.0,,Segar
Kentang,Sayur,Suhu Ruang,3.0,15.3,Segar
Mangga,Buah,Pembeku,5.0,36.5,Mentah
Wortel,,Suhu Ruang,2.0,,Segar
Apel,Buah,,0.0,0.5,Busuk
Pisang,Buah,Pembeku,-5.0,4164.8,Terlalu Matang
Pisang,Buah,Pendingin,2.0,21.5,Mentah
Pisang,Buah,Suhu Ruang,1.0,9.6,Mentah
Cabe,Sayur,Pembeku,0.0,5.8,Busuk
Pisang,Buah,Pembeku,5.0,19.8,Matang
Apel,Buah,Pembeku,2.0,40.1,Matang
Pisang,Buah,Suhu Ruang,-5.0,1782.8,Terlalu Matang
