food_name,food_category,packaging_type,storage_location,is_opened,days_to_expire,days_since_opened,sisa_hari,label
Persik Kaleng,Produk Kaleng,Kaleng,Unknown,1,229.0,2.0,-50.0,Soon
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,10.0,2.0,1.0,Soon
Susu Almond,Produk Olahan Susu,Karton,Chiller,1,158.0,5.0,0.0,Expired
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,1,333.0,4.0,-3.0,Expired
Jus Sirsak,Produk Minuman,Kardus,Chiller,1,118.0,3.0,0.0,Expired
Persik Kaleng,Produk Kaleng,Kaleng,Outside,0,16.0,0.0,16.0,Fresh
Jus Apel,Produk Minuman,Karton,Chiller,0,37.0,0.0,37.0,Fresh
Keju Mozzarella,Olahan Susu,Plastik,Chiller,1,10.0,2.0,5.0,Soon
Biskuit Digestive,Produk Kering,Plastik,Outside,0,260.0,0.0,250.0,Fresh
Jus Jambu,Produk Minuman,Karton,Chiller,0,59.0,0.0,59.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,34.0,0.0,34.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,170.0,0.0,170.0,Fresh
Jus Sirsak,Produk Minuman,Karton,Chiller,0,167.0,0.0,167.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,99.0,0.0,99.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,0,275.0,0.0,250.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,0,172.0,0.0,172.0,Fresh
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,1,197.0,5.0,0.0,Expired
Teh Lemon,Produk Minuman,Karton,Outside,1,335.0,3.0,-2.0,Expired
Nugget Tempe,Produk Protein,Unknown,Freezer,0,12.0,0.0,12.0,Fresh
Minuman Energi,Produk Minuman,Kaleng,Outside,0,181.0,0.0,181.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,347.0,2.0,12.0,Fresh
Nugget Sayuran,Produk Protein,Plastik,Freezer,0,24.0,0.0,24.0,Fresh
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,0,294.0,0.0,250.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,1,465.0,12.0,4.0,Soon
Persik Kaleng,Produk Kaleng,Kaleng,Outside,1,476.0,7.0,-4.0,Expired
Sosis Ikan,Produk Protein,Plastik,Chiller,1,39.0,8.0,-5.0,Expired
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,0,109.0,0.0,109.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,-10.0,0.0,250.0,Fresh
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,0,1.0,0.0,1.0,Soon
Susu Almond,Produk Olahan Susu,Karton,Chiller,1,238.0,9.0,-4.0,Expired
Sosis Ayam,Produk Protein,Plastik,Chiller,0,4.0,0.0,4.0,Soon
Jus Mangga,Produk Minuman,Karton,Chiller,1,98.0,3.0,-2.0,Expired
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,1,7.0,4.0,-3.0,Expired
Sereal Cornflakes,Produk Kering,Karton,Outside,0,130.0,0.0,130.0,Fresh
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,1,282.0,12.0,-3.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,241.0,0.0,241.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,79.0,0.0,79.0,Fresh
Jus Mangga,Produk Minuman,Karton,Chiller,0,22.0,0.0,22.0,Fresh
Biskuit Oreo,Produk Kering,Plastik,Outside,0,31.0,0.0,31.0,Fresh
Biskuit Wafer,Produk Kering,Plastik,Outside,1,69.0,9.0,-4.0,Expired
Nugget Ayam,Produk Protein,Plastik,Freezer,0,92.0,0.0,92.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,0,17.0,0.0,17.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,473.0,12.0,1.0,Soon
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,0,162.0,0.0,162.0,Fresh
Nugget Tempe,Produk Protein,Plastik,Freezer,1,24.0,6.0,-3.0,Expired
Minuman Energi,Produk Minuman,Kaleng,Outside,1,8.0,4.0,-3.0,Expired
Minuman Energi,Produk Minuman,Kaleng,Outside,1,500.0,5.0,-4.0,Expired
Jus Nanas,Produk Minuman,Karton,Unknown,0,88.0,0.0,250.0,Fresh
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,0,9.0,0.0,9.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,271.0,0.0,250.0,Fresh
Jus Apel,Unknown,Kardus,Chiller,1,143.0,1.0,4.0,Soon
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,127.0,0.0,127.0,Fresh
Nugget Ayam,Produk Protein,Plastik,Freezer,0,52.0,0.0,52.0,Fresh
Susu Uht Vanila,Unknown,Kardus,Chiller,1,117.0,3.0,-2.0,Expired
Mie Instan Soto,Produk Kering,Plastik,Outside,0,64.0,0.0,64.0,Fresh
Biskuit Oatmeal,Produk Kering,Plastik,Outside,1,80.0,12.0,-5.0,Expired
Sarden Cabai,Produk Kaleng,Kaleng,Outside,0,28.0,0.0,28.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,167.0,2.0,-1.0,Expired
Sosis Bebek,Produk Protein,Plastik,Chiller,1,77.0,1.0,6.0,Soon
Sosis Frankfurter,Produk Protein,Plastik,Unknown,1,54.0,11.0,-4.0,Expired
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,500.0,5.0,2.0,Soon
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,223.0,1.0,0.0,Expired
Biskuit Marie,Produk Kering,Plastik,Outside,0,154.0,0.0,154.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,62.0,5.0,-2.0,Expired
Air Soda,Produk Minuman,Plastik,Outside,0,268.0,0.0,250.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,1,344.0,6.0,24.0,Fresh
Sarden Cabai,Produk Kaleng,Unknown,Outside,0,500.0,0.0,250.0,Fresh
Teh Lemon,Produk Minuman,Karton,Outside,0,132.0,0.0,132.0,Fresh
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,0,468.0,0.0,250.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,1,54.0,9.0,21.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,0,469.0,0.0,250.0,Fresh
Teh Lemon,Produk Minuman,Karton,Outside,1,11.0,3.0,-2.0,Expired
Sosis Ayam,Produk Protein,Plastik,Chiller,1,1.0,6.0,-1.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freeze,0,35.0,0.0,35.0,Fresh
Sosis Frankfurter,Produk Protein,Plastik,Chiller,0,90.0,0.0,90.0,Fresh
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,1,500.0,2.0,0.0,Expired
Kornet Sapi,Produk Kaleng,Kaleng,Outside,1,234.0,1.0,2.0,Soon
Biskuit Marie,Produk Kering,Plastik,Outside,1,123.0,7.0,0.0,Expired
Susu Almond,Produk Olahan Susu,Karton,Chiller,1,48.0,9.0,-4.0,Expired
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,78.0,0.0,78.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,199.0,12.0,2.0,Soon
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,500.0,11.0,3.0,Soon
Cola Original,Produk Minuman,Kaleng,Outside,1,296.0,3.0,-2.0,Expired
Yogurt Greek,Produk Olahan Susu,Plastik,Unknown,1,12.0,9.0,-4.0,Expired
Biskuit Oreo,Produk Kering,Plastik,Outside,0,46.0,0.0,46.0,Fresh
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,1,22.0,6.0,-3.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,0,24.0,0.0,24.0,Fresh
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,0,7.0,0.0,7.0,Soon
Nugget Ikan,Produk Protein,Plastik,Freezer,0,82.0,0.0,82.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Chiller,1,25.0,4.0,1.0,Soon
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,0,166.0,0.0,166.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,0,113.0,0.0,113.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,0,500.0,0.0,250.0,Fresh
Minuman Energi,Produk Minuman,Unknown,Outside,1,320.0,5.0,-4.0,Expired
Ikan Salmon,Produk Kaleng,Kaleng,Outside,1,500.0,5.0,-3.0,Expired
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,248.0,3.0,-2.0,Expired
Mie Instan Goreng,Unknown,Plastik,Outside,1,120.0,5.0,-5.0,Expired
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,500.0,6.0,1.0,Soon
Sosis Ikan,Produk Protein,Plastik,Chiller,1,40.0,5.0,-2.0,Expired
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,58.0,3.0,-2.0,Expired
Sarden Cabai,Kaleng,Kaleng,Outside,1,500.0,1.0,1.0,Soon
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,450.0,12.0,-3.0,Expired
Nugget Ayam,Unknown,Plastik,Freezer,0,168.0,0.0,168.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,0,294.0,0.0,250.0,Fresh
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,392.0,6.0,-3.0,Expired
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,1,250.0,9.0,21.0,Fresh
Air Mineral,Produk Minuman,Plastik,Outside,1,56.0,1.0,0.0,Expired
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,1,270.0,3.0,0.0,Expired
Persik Kaleng,Produk Kaleng,Kaleng,Outside,1,138.0,1.0,2.0,Soon
Nugget Udang,Produk Protein,Plastik,Freezer,1,11.0,7.0,-4.0,Expired
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,0,2.0,0.0,2.0,Hampir
Teh Kotak Hijau,Produk Minuman,Karton,Outside,0,167.0,0.0,167.0,Fresh
Nugget Udang,Produk Protein,Plastik,Freezer,0,109.0,0.0,109.0,Fresh
Kornet Sapi,Produk Kaleng,Kaleng,Outside,1,38.0,8.0,-5.0,Expired
Jus Mangga,Produk Minuman,Karton,Unknown,0,119.0,0.0,119.0,Fresh
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,1,231.0,3.0,-2.0,Expired
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,0,1.0,0.0,1.0,Soon
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,61.0,4.0,-3.0,Expired
Jus Apel,Produk Minuman,Karton,Chiller,1,73.0,4.0,1.0,Soon
Susu Almond,Produk Olahan Susu,Karton,Chiller,0,112.0,0.0,112.0,Fresh
Sereal Oat,Unknown,Karton,Outside,1,154.0,10.0,20.0,Fresh
Yogurt Kefir,Produk Olahan Susu,Unknown,Chiller,1,11.0,5.0,-2.0,Expired
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,1,16.0,10.0,16.0,Fresh
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,1,53.0,12.0,16.0,Fresh
Nugget Udang,Produk Protein,Plastik,Freezer,1,85.0,7.0,-4.0,Expired
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,37.0,0.0,37.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,500.0,0.0,178.0,Fresh
Jus Jambu,Produk Minuman,Karton,Chiller,1,97.0,3.0,0.0,Expired
Biskuit Oreo,Produk Kering,Plastik,Outside,1,142.0,3.0,4.0,Soon
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,498.0,0.0,250.0,Fresh
Sarden Cabai,Produk Kaleng,Kaleng,Outside,1,500.0,6.0,-4.0,Expired
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,0,15.0,0.0,15.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,1,55.0,6.0,-5.0,Expired
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,500.0,12.0,10.0,Fresh
Yogurt Stroberi,Produk Olahan Susu,Plastik,Unknown,1,12.0,3.0,0.0,Expired
Ikan Makerel,Produk Kaleng,Kaleng,Outside,1,319.0,5.0,-3.0,Expired
Sereal Muesli,Produk Kering,Karton,Outside,0,202.0,0.0,202.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,500.0,12.0,-2.0,Expired
Jus Nanas,Produk Minuman,Karton,Chiller,1,111.0,3.0,2.0,Soon
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,0,276.0,0.0,250.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,1,69.0,10.0,-3.0,Expired
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,1,59.0,2.0,5.0,Soon
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,0,481.0,0.0,250.0,Fresh
Nugget Sayuran,Produk Protein,Plastik,Freezer,0,118.0,0.0,118.0,Fresh
Soda Jeruk,Unknown,Kaleng,Outside,1,317.0,1.0,0.0,Expired
Susu Uht Low Fat,Produk Olahan Susu,Unknown,Chiller,0,72.0,0.0,72.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,0,217.0,0.0,217.0,Fresh
Cola Original,Produk Minuman,Kaleng,Outside,1,240.0,6.0,-5.0,Expired
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,202.0,1.0,0.0,Expired
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,222.0,9.0,5.0,Soon
Nugget Tempe,Produk Protein,Plastik,Freezer,0,1.0,0.0,1.0,Soon
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,477.0,0.0,250.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Unknown,0,32.0,0.0,32.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,0,27.0,7.0,-4.0,Expired
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,233.0,11.0,-4.0,Expired
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,205.0,0.0,205.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,185.0,0.0,185.0,Fresh
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,1,296.0,1.0,4.0,Soon
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,6.0,5.0,-4.0,Expired
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,0,123.0,0.0,123.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,40.0,0.0,40.0,Fresh
Teh Lemon,Produk Minuman,Karton,Outside,1,52.0,6.0,-5.0,Expired
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,500.0,6.0,-3.0,Expired
Jus Mangga,Produk Minuman,Karton,Chiller,0,156.0,0.0,156.0,Fresh
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,220.0,10.0,-3.0,Expired
Teh Lemon,Produk Minuman,Karton,Outside,0,223.0,0.0,223.0,Fresh
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,1,4.0,8.0,-5.0,Expired
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,43.0,4.0,-3.0,Expired
Soda Jeruk,Produk Minuman,Kaleng,Outside,0,102.0,0.0,102.0,Fresh
Minuman Energi,Produk Minuman,Kaleng,Outside,0,96.0,0.0,96.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,6.0,5.0,0.0,Expired
Sosis Ayam,Produk Protein,Plastik,Chiller,1,5.0,6.0,-1.0,Expired
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,159.0,0.0,159.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,1,123.0,1.0,0.0,Expired
Susu Uht Coklat,Produk Olahan Susu,Karton,Chiller,1,110.0,5.0,-4.0,Expired
Sereal Oat,Produk Kering,Karton,Outside,0,149.0,0.0,149.0,Fresh
Jus Apel,Produk Minuman,Karton,Chiller,1,60.0,5.0,0.0,Expired
Sosis Sapi,Unknown,Plastik,Chiller,1,26.0,4.0,1.0,Soon
Ikan Makerel,Produk Kaleng,Unknown,Outside,1,500.0,4.0,-2.0,Expired
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,0,346.0,0.0,250.0,Fresh
Biskuit Wafer,Unknown,Plastik,Outside,1,62.0,9.0,-4.0,Expired
Jus Nanas,Produk Minuman,Karton,Chiller,0,2.0,0.0,2.0,Soon
Sosis Ikan,Produk Protein,Plastik,Dingin,1,11.0,4.0,-1.0,Expired
Teh Tarik,Produk Minuman,Karton,Chiller,0,29.0,0.0,29.0,Fresh
Biskuit Sandwich,Produk Kering,Plastik,Outside,1,176.0,6.0,-1.0,Expired
Biskuit Sandwich,Produk Kering,Plastik,Outside,1,4.0,5.0,0.0,Expired
Sosis Bebek,Produk Protein,Plastik,Chiller,1,74.0,1.0,6.0,Soon
Nugget Udang,Produk Protein,Plastik,Freezer,1,79.0,5.0,-2.0,Expired
Jus Apel,Unknown,Karton,Chiller,0,85.0,0.0,85.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,0,222.0,0.0,-50.0,Fresh
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,127.0,7.0,-4.0,Expired
Teh Tarik,Unknown,Karton,Chiller,1,69.0,1.0,0.0,Expired
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,51.0,0.0,51.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,18.0,9.0,-2.0,Expired
Teh Lemon,Produk Minuman,Karton,Outside,1,363.0,1.0,0.0,Expired
Air Soda,Produk Minuman,Plastik,Outside,0,236.0,0.0,236.0,Fresh
Jagung Manis Kaleng,Unknown,Kaleng,Chiller,0,308.0,0.0,250.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Chiller,1,152.0,3.0,2.0,Soon
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,1,45.0,5.0,9.0,Fresh
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,282.0,4.0,-3.0,Expired
Sosis Ayam,Produk Protein,Plastik,Chiller,0,57.0,0.0,57.0,Fresh
Ikan Tuna,Produk Kaleng,Kaleng,Outside,0,301.0,0.0,250.0,Fresh
Nugget Ikan,Produk Protein,Plastik,Freezer,1,177.0,3.0,0.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,0,21.0,3.0,0.0,Expired
Susu Bubuk Full Cream,Produk Olahan Susu,Unknown,Outside,1,103.0,12.0,1.0,Soon
Susu Uht Vanila,Produk Olahan Susu,Unknown,Chiller,0,137.0,0.0,137.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Unknown,0,455.0,0.0,250.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,308.0,3.0,4.0,Soon
Mie Instan Soto,Produk Kering,Plastik,Outside,1,222.0,2.0,-2.0,Expired
Susu Uht Stroberi,Unknown,Karton,Chiller,1,500.0,4.0,-3.0,Expired
Jus Apel,Produk Minuman,Karton,Chiller,0,79.0,0.0,79.0,Fresh
Susu Uht Stroberi,Produk Olahan Susu,Kardus,Chiller,1,229.0,2.0,-1.0,Expired
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,283.0,6.0,-3.0,Expired
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,105.0,0.0,105.0,Fresh
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,428.0,1.0,2.0,Soon
Nugget Ikan,Produk Protein,Plastik,Freezer,1,176.0,6.0,-3.0,Expired
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,81.0,0.0,81.0,Fresh
Kornet Ayam,Produk Kaleng,Kaleng,Outside,0,53.0,0.0,53.0,Fresh
Teh Kotak Hijau,Unknown,Karton,Outside,1,149.0,3.0,-2.0,Expired
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,1,162.0,3.0,2.0,Soon
Nugget Sapi,Produk Protein,Plastik,Freezer,1,31.0,4.0,-1.0,Expired
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Unknown,0,5.0,0.0,-50.0,Soon
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,1,173.0,6.0,-5.0,Expired
Jus Nanas,Produk Minuman,Karton,Chiller,0,48.0,0.0,48.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,12.0,8.0,-5.0,Expired
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,48.0,12.0,-4.0,Expired
Sarden Minyak Zaitun,Kaleng,Kaleng,Outside,0,216.0,0.0,216.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,1,206.0,5.0,-5.0,Expired
Yogurt Greek,Produk Olahan Susu,Plastik,Dingin,1,1.0,1.0,1.0,Soon
Sosis Sapi,Produk Protein,Plastik,Chiller,1,11.0,1.0,4.0,Soon
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,0,8.0,0.0,8.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,1,57.0,1.0,-1.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Unknown,Outside,1,169.0,12.0,13.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,0,463.0,0.0,250.0,Fresh
Jus Nanas,Produk Minuman,Karton,Chiller,1,500.0,2.0,3.0,Soon
Susu Uht Low Fat,Produk Olahan Susu,Karton,Dingin,0,49.0,0.0,49.0,Fresh
Sereal Oat,Produk Kering,Karton,Outside,1,131.0,6.0,24.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,235.0,0.0,235.0,Fresh
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,4.0,4.0,1.0,Soon
Mie Instan Soto,Produk Kering,Unknown,Outside,0,1.0,0.0,1.0,Soon
Ikan Makerel,Produk Kaleng,Kaleng,Outside,0,353.0,0.0,250.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,1,180.0,2.0,12.0,Fresh
Susu Uht Stroberi,Unknown,Karton,Chiller,0,216.0,0.0,216.0,Fresh
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,1,72.0,1.0,4.0,Soon
Buah Cocktail,Produk Kaleng,Kaleng,Outside,0,330.0,0.0,250.0,Fresh
Nugget Ayam,Produk Protein,Plastik,Freezer,1,17.0,7.0,-4.0,Expired
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,0,1.0,0.0,1.0,Soon
Susu Pasteurisasi,Unknown,Plastik,Chiller,1,5.0,4.0,-1.0,Expired
Jus Jambu,Produk Minuman,Karton,Chiller,0,165.0,0.0,165.0,Fresh
Mie Instan Soto,Produk Kering,Plastik,Outside,1,350.0,3.0,-3.0,Expired
Ikan Salmon,Produk Kaleng,Unknown,Outside,0,500.0,0.0,250.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,132.0,9.0,-2.0,Expired
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,0,500.0,0.0,250.0,Fresh
Mie Instan Soto,Produk Kering,Plastik,Outside,1,229.0,1.0,-1.0,Expired
Kornet Ayam,Produk Kaleng,Kaleng,Outside,0,434.0,0.0,250.0,Fresh
Air Mineral,Produk Minuman,Plastik,Outside,1,255.0,6.0,-5.0,Expired
Biskuit Oreo,Produk Kering,Plastik,Outside,0,126.0,0.0,126.0,Fresh
Sereal Granola,Produk Kering,Karton,Outside,0,305.0,0.0,250.0,Fresh
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,342.0,0.0,250.0,Fresh
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,1,-10.0,6.0,-3.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,0,83.0,0.0,83.0,Fresh
Biskuit Crackers,Produk Kering,Plastik,Outside,0,72.0,0.0,72.0,Fresh
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,192.0,3.0,-2.0,Expired
Biskuit Crackers,Produk Kering,Unknown,Outside,1,47.0,3.0,4.0,Soon
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,301.0,0.0,250.0,Fresh
Teh Lemon,Produk Minuman,Karton,Unknown,1,93.0,6.0,-5.0,Expired
Soda Jeruk,Produk Minuman,Kaleng,Outside,1,85.0,2.0,-1.0,Expired
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,1,54.0,8.0,6.0,Hampir
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,1,21.0,5.0,0.0,Expired
Teh Kotak Hijau,Produk Minuman,Karton,Outside,0,346.0,0.0,250.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Unknown,1,33.0,5.0,2.0,Soon
Sosis Ikan,Produk Protein,Plastik,Chiller,1,27.0,6.0,-3.0,Expired
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,1,25.0,6.0,-3.0,Expired
Sereal Oat,Produk Kering,Karton,Outside,1,347.0,7.0,23.0,Fresh
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,0,342.0,0.0,250.0,Fresh
Jus Jeruk,Produk Minuman,Karton,Chiller,0,171.0,0.0,171.0,Fresh
Soda Jeruk,Produk Minuman,Kaleng,Outside,1,192.0,6.0,-5.0,Expired
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,1,210.0,12.0,-2.0,Expired
Sereal Oat,Produk Kering,Karton,Outside,1,138.0,12.0,2.0,Soon
Sosis Sapi,Unknown,Plastik,Chiller,1,40.0,2.0,3.0,Soon
Kornet Ayam,Produk Kaleng,Kaleng,Outside,0,418.0,0.0,250.0,Fresh
Teh Botol,Produk Minuman,Botol Kaca,Outside,0,307.0,0.0,250.0,Fresh
Jus Apel,Produk Minuman,Karton,Chiller,0,81.0,0.0,81.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,0,458.0,0.0,250.0,Fresh
Nugget Sayuran,Produk Protein,Plastik,Freezer,1,66.0,2.0,1.0,Soon
Nugget Sapi,Unknown,Plastik,Freezer,1,177.0,2.0,1.0,Soon
Susu Almond,Unknown,Karton,Chiller,1,74.0,8.0,-3.0,Expired
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,448.0,12.0,1.0,Soon
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,220.0,3.0,-2.0,Expired
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,0,213.0,0.0,213.0,Fresh
Sereal Granola,Produk Kering,Karton,Unknown,0,145.0,0.0,145.0,Fresh
Biskuit Wafer,Produk Kering,Plastik,Outside,1,15.0,9.0,-4.0,Expired
Minuman Energi,Produk Minuman,Kaleng,Outside,0,242.0,0.0,242.0,Fresh
Nugget Ikan,Produk Protein,Plastik,Freezer,1,114.0,5.0,-2.0,Expired
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,0,38.0,0.0,38.0,Fresh
Biskuit Sandwich,Produk Kering,Plastik,Outside,1,88.0,3.0,2.0,Soon
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,123.0,0.0,123.0,Fresh
Biskuit Sandwich,Produk Kering,Plastik,Outside,1,102.0,3.0,2.0,Soon
