nama_item,jenis_item,lokasi_penyimpanan,hari_sejak_pembelian,sisa_hari,label
Kentang,Sayur,Suhu Ruang,5,19,Segar
Wortel,Sayur,Suhu Ruang,1,18,Segar
Anggur,Buah,Pembeku,3,10,Terlalu Matang
Pisang,Buah,Pembeku,1,3,Busuk
Mangga,Buah,Pembeku,0,3,Busuk
Cabe,Sayur,Pendingin,1,14,Segar
Mangga,Buah,Suhu Ruang,3,5,Matang
Anggur,Buah,Pendingin,3,13,Matang
Mangga,Buah,Pendingin,2,4,Terlalu Matang
Jeruk,Buah,Pendingin,1,6,Terlalu Matang
Timun,Sayur,Pendingin,3,26,Segar
Cabe,Sayur,Pembeku,2,2,Busuk
Anggur,Buah,Suhu Ruang,0,5,Matang
Kentang,Sayur,Pembeku,1,7,Busuk
Wortel,Sayur,Pembeku,1,8,Busuk
Kentang,Sayur,Pembeku,1,9,Busuk
Wortel,Sayur,Suhu Ruang,6,10,Segar
Timun,Sayur,Pendingin,0,16,Segar
Wortel,Sayur,Pembeku,5,37,Segar
Jeruk,Buah,Suhu Ruang,0,3,Terlalu Matang
Tomat,Sayur,Suhu Ruang,6,5,Segar
Apel,Buah,Pembeku,1,2,Busuk
Cabe,Sayur,Pendingin,1,20,Segar
Cabe,Sayur,Pembeku,1,30,Segar
Kentang,Sayur,Suhu Ruang,2,19,Segar
Anggur,Buah,Pembeku,2,34,Matang
Apel,Buah,Pendingin,4,31,Mentah
Anggur,Buah,Pembeku,1,25,Matang
Anggur,Buah,Suhu Ruang,0,11,Mentah
Apel,Buah,Pendingin,2,6,Terlalu Matang
Mangga,Buah,Suhu Ruang,1,0,Busuk
Mangga,Buah,Pembeku,1,9,Terlalu Matang
Kentang,Sayur,Suhu Ruang,1,0,Busuk
Timun,Sayur,Pendingin,5,18,Segar
Mangga,Buah,Pendingin,0,9,Matang
Kentang,Sayur,Suhu Ruang,1,20,Segar
Cabe,Sayur,Pendingin,1,1,Busuk
Tomat,Sayur,Pembeku,6,20,Segar
Timun,Sayur,Pembeku,1,31,Segar
Tomat,Sayur,Pembeku,6,28,Segar
Pisang,Buah,Pembeku,5,16,Matang
Anggur,Buah,Suhu Ruang,2,10,Mentah
Kentang,Sayur,Suhu Ruang,3,18,Segar
Mangga,Buah,Pembeku,6,28,Mentah
Jeruk,Buah,Pendingin,2,7,Terlalu Matang
Cabe,Sayur,Suhu Ruang,6,10,Segar
Cabe,Sayur,Pendingin,0,1,Busuk
Anggur,Buah,Pembeku,0,1,Busuk
Timun,Sayur,Pembeku,0,1,Busuk
Apel,Buah,Pendingin,5,21,Matang
Kentang,Sayur,Pembeku,1,1,Busuk
Tomat,Sayur,Pembeku,3,38,Segar
Wortel,Sayur,Pembeku,1,4,Busuk
Mangga,Buah,Pembeku,6,36,Mentah
Wortel,Sayur,Pendingin,2,1,Busuk
Tomat,Sayur,Suhu Ruang,4,7,Segar
Pisang,Buah,Suhu Ruang,6,7,Mentah
Wortel,Sayur,Suhu Ruang,0,11,Segar
Timun,Sayur,Pembeku,1,5,Busuk
Anggur,Buah,Pembeku,0,1,Busuk
Anggur,Buah,Suhu Ruang,2,2,Terlalu Matang
Anggur,Buah,Pendingin,0,0,Busuk
Cabe,Sayur,Suhu Ruang,4,5,Segar
Cabe,Sayur,Suhu Ruang,1,10,Segar
Wortel,Sayur,Pendingin,6,18,Segar
Kentang,Sayur,Pembeku,0,8,Busuk
Timun,Sayur,Suhu Ruang,3,6,Segar
Mangga,Buah,Pendingin,4,24,Mentah
Kentang,Sayur,Pendingin,0,4,Busuk
Anggur,Buah,Pendingin,3,11,Matang
Wortel,Sayur,Pendingin,1,3,Busuk
Tomat,Sayur,Pendingin,2,10,Segar
Anggur,Buah,Pendingin,5,10,Matang
Timun,Sayur,Suhu Ruang,3,6,Segar
Kentang,Sayur,Pendingin,1,0,Busuk
Wortel,Sayur,Pendingin,1,33,Segar
Anggur,Buah,Suhu Ruang,3,7,Mentah
Kentang,Sayur,Suhu Ruang,1,13,Segar
Timun,Sayur,Pendingin,6,9,Segar
Tomat,Sayur,Pembeku,0,2,Busuk
Jeruk,Buah,Suhu Ruang,0,10,Matang
Jeruk,Buah,Suhu Ruang,3,10,Matang
Cabe,Sayur,Pendingin,4,13,Segar
Wortel,Sayur,Suhu Ruang,3,6,Segar
Anggur,Buah,Pembeku,0,20,Matang
Wortel,Sayur,Suhu Ruang,3,10,Segar
Timun,Sayur,Suhu Ruang,1,0,Busuk
Cabe,Sayur,Suhu Ruang,2,14,Segar
Cabe,Sayur,Pembeku,0,2,Busuk
Mangga,Buah,Pendingin,2,15,Matang
Tomat,Sayur,Pendingin,4,13,Segar
Apel,Buah,Pendingin,3,15,Matang
Wortel,Sayur,Suhu Ruang,4,7,Segar
Tomat,Sayur,Suhu Ruang,5,5,Segar
Tomat,Sayur,Suhu Ruang,1,11,Segar
Apel,Buah,Pendingin,2,5,Terlalu Matang
Mangga,Buah,Pembeku,0,18,Matang
Wortel,Sayur,Pembeku,2,6,Busuk
Mangga,Buah,Pembeku,4,36,Mentah
Anggur,Buah,Pembeku,0,3,Busuk
Apel,Buah,Pembeku,1,16,Terlalu Matang
Timun,Sayur,Pembeku,0,40,Segar
Tomat,Sayur,Suhu Ruang,5,4,Segar
Cabe,Sayur,Suhu Ruang,2,12,Segar
Apel,Buah,Suhu Ruang,4,12,Mentah
Anggur,Buah,Pembeku,1,14,Terlalu Matang
Kentang,Sayur,Suhu Ruang,5,12,Segar
Jeruk,Buah,Suhu Ruang,4,15,Mentah
Kentang,Sayur,Pendingin,1,0,Busuk
Mangga,Buah,Pendingin,3,3,Terlalu Matang
Apel,Buah,Suhu Ruang,1,2,Terlalu Matang
Apel,Buah,Pendingin,0,17,Matang
Kentang,Sayur,Pendingin,1,1,Busuk
Tomat,Sayur,Suhu Ruang,1,1,Busuk
Mangga,Buah,Suhu Ruang,1,7,Mentah
Anggur,Buah,Suhu Ruang,3,2,Terlalu Matang
Jeruk,Buah,Pendingin,6,34,Mentah
Anggur,Buah,Suhu Ruang,1,1,Busuk
Timun,Sayur,Suhu Ruang,0,1,Busuk
Timun,Sayur,Pendingin,1,0,Busuk
Pisang,Buah,Pembeku,0,1,Busuk
Apel,Buah,Suhu Ruang,1,12,Mentah
Tomat,Sayur,Pembeku,0,35,Segar
Tomat,Sayur,Pembeku,1,2,Busuk
Anggur,Buah,Suhu Ruang,1,5,Matang
Jeruk,Buah,Pembeku,5,31,Matang
Anggur,Buah,Pendingin,1,11,Matang
Cabe,Sayur,Suhu Ruang,3,7,Segar
Jeruk,Buah,Suhu Ruang,0,9,Matang
Kentang,Sayur,Suhu Ruang,0,2,Busuk
Apel,Buah,Pembeku,1,3,Busuk
Mangga,Buah,Suhu Ruang,0,9,Mentah
Apel,Buah,Suhu Ruang,1,10,Mentah
Anggur,Buah,Pendingin,5,27,Mentah
Wortel,Sayur,Pendingin,5,23,Segar
Anggur,Buah,Pembeku,0,13,Terlalu Matang
Tomat,Sayur,Pembeku,2,26,Segar
Anggur,Buah,Pendingin,0,25,Mentah
Tomat,Sayur,Pembeku,4,33,Segar
Timun,Sayur,Pembeku,2,3,Busuk
Mangga,Buah,Pembeku,0,3,Busuk
Anggur,Buah,Suhu Ruang,1,5,Matang
Pisang,Buah,Pendingin,1,21,Mentah
Wortel,Sayur,Pendingin,0,3,Busuk
Mangga,Buah,Pembeku,3,13,Terlalu Matang
Wortel,Sayur,Pembeku,1,39,Segar
Apel,Buah,Pembeku,0,4,Busuk
Wortel,Sayur,Suhu Ruang,1,7,Segar
Timun,Sayur,Pembeku,2,4,Busuk
Timun,Sayur,Pendingin,1,3,Busuk
Mangga,Buah,Pendingin,1,1,Busuk
Jeruk,Buah,Suhu Ruang,1,7,Matang
Timun,Sayur,Pendingin,1,0,Busuk
Mangga,Buah,Suhu Ruang,1,3,Terlalu Matang
Jeruk,Buah,Pendingin,1,21,Matang
Apel,Buah,Suhu Ruang,3,16,Mentah
Timun,Sayur,Suhu Ruang,2,8,Segar
Cabe,Sayur,Suhu Ruang,2,0,Busuk
Kentang,Sayur,Pendingin,2,5,Busuk
Tomat,Sayur,Pendingin,5,19,Segar
Kentang,Sayur,Pendingin,3,34,Segar
Timun,Sayur,Pendingin,2,0,Busuk
Cabe,Sayur,Pendingin,1,1,Busuk
Pisang,Buah,Pendingin,0,3,Terlalu Matang
Timun,Sayur,Pembeku,3,38,Segar
Kentang,Sayur,Pembeku,0,6,Busuk
Wortel,Sayur,Suhu Ruang,1,0,Busuk
Anggur,Buah,Pembeku,0,1,Busuk
Jeruk,Buah,Pendingin,0,23,Matang
Kentang,Sayur,Suhu Ruang,1,2,Busuk
Kentang,Sayur,Pendingin,6,20,Segar
Pisang,Buah,Pembeku,1,12,Terlalu Matang
Timun,Sayur,Suhu Ruang,1,1,Busuk
Tomat,Sayur,Pendingin,0,0,Busuk
Wortel,Sayur,Suhu Ruang,0,1,Busuk
Anggur,Buah,Pembeku,5,25,Matang
Tomat,Sayur,Pembeku,6,19,Segar
Mangga,Buah,Pendingin,5,14,Matang
Cabe,Sayur,Pembeku,1,3,Busuk
Mangga,Buah,Pembeku,4,26,Matang
Timun,Sayur,Pendingin,1,1,Busuk
Jeruk,Buah,Pembeku,1,4,Busuk
Wortel,Sayur,Pembeku,1,5,Busuk
Apel,Buah,Suhu Ruang,4,14,Mentah
Mangga,Buah,Pembeku,3,26,Matang
Mangga,Buah,Pendingin,5,15,Matang
Kentang,Sayur,Pendingin,6,40,Segar
Cabe,Sayur,Pembeku,2,20,Segar
Pisang,Buah,Pendingin,0,4,Terlalu Matang
Anggur,Buah,Pendingin,6,26,Mentah
Tomat,Sayur,Pembeku,5,37,Segar
Cabe,Sayur,Pendingin,1,2,Busuk
Mangga,Buah,Pembeku,2,13,Terlalu Matang
Wortel,Sayur,Pendingin,1,0,Busuk
Cabe,Sayur,Pendingin,3,14,Segar
Apel,Buah,Pendingin,1,23,Matang
Kentang,Sayur,Pembeku,2,11,Busuk
Jeruk,Buah,Suhu Ruang,4,7,Matang
Pisang,Buah,Pembeku,1,1,Busuk
Jeruk,Buah,Pendingin,1,27,Mentah
Anggur,Buah,Pendingin,4,18,Matang
Jeruk,Buah,Suhu Ruang,2,14,Mentah
Jeruk,Buah,Pendingin,5,19,Matang
Apel,Buah,Suhu Ruang,3,7,Matang
Wortel,Sayur,Pendingin,0,4,Busuk
Mangga,Buah,Pembeku,0,1,Busuk
Apel,Buah,Suhu Ruang,6,11,Mentah
Cabe,Sayur,Pembeku,6,24,Segar
Apel,Buah,Pembeku,3,13,Terlalu Matang
Timun,Sayur,Suhu Ruang,2,7,Segar
Pisang,Buah,Pendingin,0,5,Terlalu Matang
Wortel,Sayur,Pendingin,5,30,Segar
Kentang,Sayur,Suhu Ruang,1,0,Busuk
Wortel,Sayur,Pendingin,1,17,Segar
Cabe,Sayur,Pendingin,2,1,Busuk
Timun,Sayur,Pembeku,0,3,Busuk
Mangga,Buah,Pendingin,4,14,Matang
Wortel,Sayur,Pembeku,0,6,Busuk
Anggur,Buah,Pembeku,1,3,Busuk
Pisang,Buah,Pendingin,1,5,Terlalu Matang
Pisang,Buah,Pembeku,2,7,Terlalu Matang
Kentang,Sayur,Suhu Ruang,0,13,Segar
Tomat,Sayur,Pembeku,0,4,Busuk
Wortel,Sayur,Pembeku,2,2,Busuk
Timun,Sayur,Pembeku,5,19,Segar
Apel,Buah,Pembeku,1,31,Matang
Jeruk,Buah,Pembeku,1,18,Terlalu Matang
Jeruk,Buah,Pendingin,0,27,Mentah
Anggur,Buah,Suhu Ruang,1,7,Matang
Mangga,Buah,Pendingin,3,16,Matang
Kentang,Sayur,Pembeku,2,2,Busuk
Tomat,Sayur,Pembeku,0,0,Busuk
Pisang,Buah,Pendingin,0,14,Mentah
Apel,Buah,Pendingin,2,26,Mentah
Apel,Buah,Suhu Ruang,3,10,Mentah
Tomat,Sayur,Suhu Ruang,2,1,Busuk
Kentang,Sayur,Pendingin,0,0,Busuk
Kentang,Sayur,Pendingin,1,3,Busuk
Pisang,Buah,Pembeku,2,29,Mentah
Anggur,Buah,Suhu Ruang,2,10,Mentah
Apel,Buah,Pendingin,1,5,Terlalu Matang
Pisang,Buah,Pendingin,0,9,Matang
Anggur,Buah,Pembeku,1,33,Matang
Jeruk,Buah,Suhu Ruang,0,4,Terlalu Matang
Pisang,Buah,Pendingin,5,12,Mentah
Anggur,Buah,Pembeku,1,13,Terlalu Matang
Anggur,Buah,Pembeku,0,1,Busuk
Mangga,Buah,Pendingin,5,10,Matang
Cabe,Sayur,Pendingin,2,2,Busuk
Pisang,Buah,Pembeku,1,28,Matang
Pisang,Buah,Pembeku,1,24,Mentah
Cabe,Sayur,Pendingin,2,24,Segar
Apel,Buah,Suhu Ruang,2,8,Matang
Tomat,Sayur,Pembeku,3,21,Segar
Timun,Sayur,Pendingin,0,15,Segar
Kentang,Sayur,Suhu Ruang,6,10,Segar
Mangga,Buah,Suhu Ruang,4,6,Mentah
Mangga,Buah,Pendingin,0,6,Terlalu Matang
Apel,Buah,Pendingin,5,21,Mentah
Kentang,Sayur,Suhu Ruang,1,2,Busuk
Mangga,Buah,Suhu Ruang,1,5,Matang
Apel,Buah,Pendingin,1,9,Terlalu Matang
Anggur,Buah,Pendingin,0,23,Mentah
Wortel,Sayur,Pembeku,1,9,Busuk
Mangga,Buah,Pembeku,5,31,Matang
Jeruk,Buah,Suhu Ruang,3,8,Matang
Tomat,Sayur,Pembeku,6,35,Segar
Kentang,Sayur,Pendingin,0,0,Busuk
Wortel,Sayur,Pendingin,5,38,Segar
Anggur,Buah,Pendingin,0,6,Terlalu Matang
Tomat,Sayur,Pembeku,6,41,Segar
Kentang,Sayur,Suhu Ruang,1,14,Segar
Cabe,Sayur,Pendingin,1,0,Busuk
Wortel,Sayur,Suhu Ruang,2,0,Busuk
Jeruk,Buah,Pendingin,0,8,Terlalu Matang
Tomat,Sayur,Pembeku,0,3,Busuk
Apel,Buah,Suhu Ruang,2,7,Matang
Kentang,Sayur,Pendingin,1,3,Busuk
Pisang,Buah,Pendingin,5,9,Matang
Cabe,Sayur,Pendingin,1,2,Busuk
Jeruk,Buah,Pembeku,1,3,Busuk
Anggur,Buah,Pendingin,0,27,Mentah
Wortel,Sayur,Pembeku,0,7,Busuk
Jeruk,Buah,Pendingin,4,18,Matang
Mangga,Buah,Suhu Ruang,4,9,Mentah
Wortel,Sayur,Pendingin,0,1,Busuk
Apel,Buah,Pendingin,0,5,Terlalu Matang
Pisang,Buah,Pembeku,3,18,Matang
Jeruk,Buah,Pembeku,1,0,Busuk
Wortel,Sayur,Pendingin,0,3,Busuk
Cabe,Sayur,Suhu Ruang,5,5,Segar
Mangga,Buah,Suhu Ruang,2,11,Mentah
Mangga,Buah,Pembeku,1,27,Matang
Jeruk,Buah,Suhu Ruang,6,15,Mentah
Apel,Buah,Suhu Ruang,3,4,Terlalu Matang
Timun,Sayur,Suhu Ruang,4,13,Segar
Tomat,Sayur,Pendingin,4,9,Segar
Apel,Buah,Pembeku,0,37,Matang
Apel,Buah,Pendingin,5,27,Mentah
Cabe,Sayur,Pembeku,2,1,Busuk
Mangga,Buah,Pendingin,1,1,Busuk
Pisang,Buah,Suhu Ruang,1,1,Terlalu Matang
Timun,Sayur,Pendingin,6,13,Segar
Jeruk,Buah,Pendingin,5,23,Matang
Jeruk,Buah,Pendingin,2,18,Matang
Timun,Sayur,Pendingin,1,22,Segar
Apel,Buah,Suhu Ruang,1,1,Busuk
Cabe,Sayur,Pembeku,2,24,Segar
Wortel,Sayur,Suhu Ruang,2,12,Segar
Tomat,Sayur,Suhu Ruang,3,4,Segar
Apel,Buah,Suhu Ruang,2,3,Terlalu Matang
Timun,Sayur,Pendingin,5,13,Segar
Anggur,Buah,Pendingin,3,13,Matang
Apel,Buah,Pendingin,0,4,Terlalu Matang
Timun,Sayur,Pendingin,2,3,Busuk
Jeruk,Buah,Pendingin,0,1,Busuk
Kentang,Sayur,Pembeku,0,10,Busuk
Apel,Buah,Suhu Ruang,1,0,Busuk
Timun,Sayur,Pendingin,1,10,Segar
Pisang,Buah,Pembeku,0,0,Busuk
Mangga,Buah,Suhu Ruang,2,2,Terlalu Matang
Tomat,Sayur,Suhu Ruang,2,7,Segar
Timun,Sayur,Pendingin,5,21,Segar
Anggur,Buah,Pembeku,0,35,Matang
Wortel,Sayur,Pendingin,2,2,Busuk
Timun,Sayur,Pembeku,1,1,Busuk
Cabe,Sayur,Pembeku,1,37,Segar
Timun,Sayur,Pendingin,2,20,Segar
Cabe,Sayur,Pendingin,1,0,Busuk
Kentang,Sayur,Suhu Ruang,4,7,Segar
Tomat,Sayur,Pendingin,6,11,Segar
Wortel,Sayur,Suhu Ruang,0,7,Segar
Anggur,Buah,Pembeku,2,32,Mentah
Mangga,Buah,Pendingin,5,15,Mentah
Kentang,Sayur,Suhu Ruang,4,15,Segar
Tomat,Sayur,Suhu Ruang,4,9,Segar
Anggur,Buah,Suhu Ruang,5,12,Mentah
Jeruk,Buah,Pembeku,0,17,Terlalu Matang
Tomat,Sayur,Pendingin,1,2,Busuk
Timun,Sayur,Pembeku,2,7,Busuk
Kentang,Sayur,Suhu Ruang,6,19,Segar
Mangga,Buah,Pembeku,1,0,Busuk
Timun,Sayur,Pendingin,4,26,Segar
Apel,Buah,Pembeku,2,16,Terlalu Matang
Timun,Sayur,Pembeku,6,33,Segar
Kentang,Sayur,Suhu Ruang,2,1,Busuk
Apel,Buah,Pembeku,0,42,Mentah
Pisang,Buah,Suhu Ruang,4,10,Mentah
Timun,Sayur,Pendingin,2,1,Busuk
Apel,Buah,Pembeku,1,0,Busuk
Cabe,Sayur,Pendingin,1,1,Busuk
Wortel,Sayur,Suhu Ruang,2,15,Segar
Mangga,Buah,Suhu Ruang,4,5,Matang
Anggur,Buah,Pembeku,4,34,Mentah
Tomat,Sayur,Suhu Ruang,0,1,Busuk
Kentang,Sayur,Suhu Ruang,4,12,Segar
Cabe,Sayur,Pembeku,1,2,Busuk
Wortel,Sayur,Pendingin,1,28,Segar
Cabe,Sayur,Pendingin,5,22,Segar
Tomat,Sayur,Suhu Ruang,4,6,Segar
Jeruk,Buah,Pembeku,2,15,Terlalu Matang
Mangga,Buah,Pembeku,2,12,Terlalu Matang
Kentang,Sayur,Pendingin,0,5,Busuk
Jeruk,Buah,Pendingin,4,29,Mentah
Jeruk,Buah,Pendingin,5,30,Mentah
Apel,Buah,Suhu Ruang,2,8,Mentah
Pisang,Buah,Pembeku,0,2,Busuk
Pisang,Buah,Pembeku,1,0,Busuk
Cabe,Sayur,Pendingin,3,15,Segar
Timun,Sayur,Suhu Ruang,2,1,Busuk
Tomat,Sayur,Pendingin,2,3,Busuk
Cabe,Sayur,Pendingin,0,26,Segar
Pisang,Buah,Pembeku,1,27,Matang
Wortel,Sayur,Pembeku,0,8,Busuk
Kentang,Sayur,Pendingin,2,0,Busuk
Apel,Buah,Pendingin,1,2,Busuk
Pisang,Buah,Pendingin,1,0,Busuk
Pisang,Buah,Suhu Ruang,1,6,Mentah
Apel,Buah,Pembeku,3,31,Matang
Cabe,Sayur,Pendingin,3,27,Segar
Cabe,Sayur,Pendingin,0,0,Busuk
Tomat,Sayur,Suhu Ruang,3,7,Segar
Apel,Buah,Pendingin,2,14,Matang
Kentang,Sayur,Pendingin,5,18,Segar
Kentang,Sayur,Pembeku,4,33,Segar
Pisang,Buah,Pendingin,1,0,Busuk
Cabe,Sayur,Pembeku,1,1,Busuk
Cabe,Sayur,Pendingin,3,26,Segar
Mangga,Buah,Pendingin,5,13,Mentah
Jeruk,Buah,Suhu Ruang,4,7,Matang
Pisang,Buah,Suhu Ruang,2,5,Matang
Timun,Sayur,Suhu Ruang,4,12,Segar
Cabe,Sayur,Pendingin,1,1,Busuk
Wortel,Sayur,Pendingin,0,1,Busuk
Apel,Buah,Suhu Ruang,5,10,Mentah
Tomat,Sayur,Pembeku,2,1,Busuk
Pisang,Buah,Pendingin,0,0,Busuk
Jeruk,Buah,Pendingin,3,8,Terlalu Matang
Kentang,Sayur,Pendingin,1,31,Segar
Mangga,Buah,Pembeku,0,2,Busuk
Jeruk,Buah,Pendingin,4,20,Matang
Anggur,Buah,Suhu Ruang,3,9,Matang
Timun,Sayur,Pembeku,2,1,Busuk
Pisang,Buah,Pendingin,2,18,Mentah
Pisang,Buah,Pembeku,0,30,Mentah
Wortel,Sayur,Suhu Ruang,2,1,Busuk
Jeruk,Buah,Pembeku,3,18,Terlalu Matang
Anggur,Buah,Pembeku,4,38,Matang
Cabe,Sayur,Suhu Ruang,4,13,Segar
Timun,Sayur,Pendingin,5,21,Segar
Pisang,Buah,Pendingin,1,8,Matang
Timun,Sayur,Pembeku,2,27,Segar
Apel,Buah,Suhu Ruang,0,9,Matang
Kentang,Sayur,Pembeku,1,2,Busuk
Wortel,Sayur,Pendingin,2,2,Busuk
Jeruk,Buah,Pendingin,0,7,Terlalu Matang
Apel,Buah,Pembeku,0,0,Busuk
Jeruk,Buah,Pembeku,1,11,Terlalu Matang
Kentang,Sayur,Pembeku,0,6,Busuk
Apel,Buah,Pendingin,3,20,Mentah
Tomat,Sayur,Suhu Ruang,0,4,Segar
Cabe,Sayur,Pendingin,1,0,Busuk
Wortel,Sayur,Pendingin,4,23,Segar
Apel,Buah,Pembeku,1,4,Busuk
Mangga,Buah,Suhu Ruang,4,4,Matang
Pisang,Buah,Pembeku,5,31,Matang
Pisang,Buah,Suhu Ruang,1,7,Matang
Apel,Buah,Pendingin,4,13,Matang
Jeruk,Buah,Pendingin,3,7,Terlalu Matang
Anggur,Buah,Pembeku,1,22,Matang
Mangga,Buah,Pembeku,0,1,Busuk
Mangga,Buah,Pembeku,2,41,Mentah
Cabe,Sayur,Suhu Ruang,2,12,Segar
Pisang,Buah,Pendingin,3,19,Mentah
Tomat,Sayur,Pendingin,2,2,Busuk
Anggur,Buah,Suhu Ruang,3,8,Mentah
Pisang,Buah,Pembeku,1,24,Mentah
Pisang,Buah,Pendingin,5,12,Matang
Anggur,Buah,Pembeku,1,36,Matang
Anggur,Buah,Pembeku,0,0,Busuk
Mangga,Buah,Pembeku,0,1,Busuk
Timun,Sayur,Pendingin,1,3,Busuk
Cabe,Sayur,Pembeku,2,20,Segar
Wortel,Sayur,Suhu Ruang,6,19,Segar
Cabe,Sayur,Pendingin,0,21,Segar
Kentang,Sayur,Suhu Ruang,0,7,Segar
Kentang,Sayur,Suhu Ruang,0,1,Busuk
Timun,Sayur,Pembeku,2,41,Segar
Cabe,Sayur,Pembeku,1,5,Busuk
Cabe,Sayur,Pendingin,0,3,Busuk
Apel,Buah,Suhu Ruang,2,4,Terlalu Matang
Wortel,Sayur,Suhu Ruang,2,11,Segar
Anggur,Buah,Pendingin,3,7,Terlalu Matang
Jeruk,Buah,Pendingin,2,7,Terlalu Matang
Anggur,Buah,Pembeku,2,8,Terlalu Matang
